GroupName	Name	TotalMobCount	Spawntime	MobTID	MobLV	Rate	MaxMobCount	MobAITID	SiegeWarType	IsBoss
ocr004	ocr004_1	1	1	114	1	10000	0	99999	0	0
ocr005	ocr005_1	1	1	114	1	10000	0	99999	0	0
ocr005	ocr005_2	1	1	109	1	10000	0	99999	0	0
ocr005	ocr005_3	1	1	111	1	10000	0	99999	0	0
ocr005	ocr005_4	1	1	112	1	10000	0	99999	0	0
ocr005	ocr005_5	1	1	115	1	10000	0	99999	0	0
ocr005	ocr005_6	1	1	113	1	10000	0	99999	0	0
ocr005	ocr005_7	1	1	109	1	10000	0	99999	0	0
ocr005	ocr005_8	1	1	110	1	10000	0	99999	0	0
ocr006	ocr006_1	1	1	114	1	10000	0	99999	0	0
ocr006	ocr006_10	1	1	112	1	10000	0	99999	0	0
ocr006	ocr006_11	1	1	109	1	10000	0	99999	0	0
ocr006	ocr006_12	1	1	111	1	10000	0	99999	0	0
ocr006	ocr006_13	1	1	109	1	10000	0	99999	0	0
ocr006	ocr006_14	1	1	686	1	10000	0	99999	0	0
ocr006	ocr006_2	1	1	111	1	10000	0	99999	0	0
ocr006	ocr006_3	1	1	111	1	10000	0	99999	0	0
ocr006	ocr006_4	1	1	112	1	10000	0	99999	0	0
ocr006	ocr006_5	1	1	113	1	10000	0	99999	0	0
ocr006	ocr006_6	1	1	109	1	10000	0	99999	0	0
ocr006	ocr006_7	1	1	109	1	10000	0	99999	0	0
ocr006	ocr006_8	1	1	110	1	10000	0	99999	0	0
ocr006	ocr006_9	1	1	109	1	10000	0	99999	0	0
ocr007	ocr007_1	1	1	114	1	10000	0	99999	0	0
ocr007	ocr007_2	1	1	110	1	10000	0	99999	0	0
ocr008	ocr008_1	1	1	111	1	10000	0	99999	0	0
ocr008	ocr008_2	1	1	113	1	10000	0	99999	0	0
ocr008	ocr008_3	1	1	115	1	10000	0	99999	0	0
ocr008	ocr008_4	1	1	109	1	10000	0	99999	0	0
ocr008	ocr008_5	1	1	112	1	10000	0	99999	0	0
ocr008	ocr008_6	1	1	110	1	10000	0	99999	0	0
ocr008	ocr008_7	1	1	109	1	10000	0	99999	0	0
ocr008	ocr008_8	1	1	109	1	10000	0	99999	0	0
ocr008	ocr008_9	1	1	683	1	10000	0	99999	0	0
ogu001	ogu001_1	1	1	131	99	10000	0	100000	0	0
ogu001	ogu001_2	1	1	131	99	10000	0	100000	0	0
ogu001	ogu001_3	1	1	130	99	10000	0	100000	0	0
ogu002	ogu002_1	1	1	131	99	10000	0	100000	0	0
ogu002	ogu002_2	1	1	131	99	10000	0	100000	0	0
ogu002	ogu002_3	1	1	130	99	10000	0	100000	0	0
ogu003	ogu003_1	1	1	130	99	10000	0	100000	0	0
ogu004	ogu004_1	1	1	130	99	10000	0	100000	0	0
ogu005	ogu005_1	1	1	131	99	10000	0	100000	0	0
ogu005	ogu005_2	1	1	131	99	10000	0	100000	0	0
ogu005	ogu005_3	1	1	130	99	10000	0	100000	0	0
ogu006	ogu006_1	1	1	131	99	10000	0	100000	0	0
ogu006	ogu006_2	1	1	131	99	10000	0	100000	0	0
ogu006	ogu006_3	1	1	130	99	10000	0	100000	0	0
ogu007	ogu007_1	1	1	131	99	10000	0	100000	0	0
ogu007	ogu007_2	1	1	131	99	10000	0	100000	0	0
ogu007	ogu007_3	1	1	130	99	10000	0	100000	0	0
ogu008	ogu008_1	1	1	131	99	10000	0	100000	0	0
ogu008	ogu008_2	1	1	131	99	10000	0	100000	0	0
ogu008	ogu008_3	1	1	130	99	10000	0	100000	0	0
ogu009	ogu009_1	1	1	131	99	10000	0	100000	0	0
ogu009	ogu009_2	1	1	131	99	10000	0	100000	0	0
ogu009	ogu009_3	1	1	130	99	10000	0	100000	0	0
ogu010	ogu010_1	1	1	131	99	10000	0	100000	0	0
ogu010	ogu010_2	1	1	131	99	10000	0	100000	0	0
ogu010	ogu010_3	1	1	130	99	10000	0	100000	0	0
ogu011	ogu011_1	1	1	131	99	10000	0	100000	0	0
ogu011	ogu011_2	1	1	131	99	10000	0	100000	0	0
ogu011	ogu011_3	1	1	130	99	10000	0	100000	0	0
ogu012	ogu012_1	1	1	131	99	10000	0	100000	0	0
ogu012	ogu012_2	1	1	131	99	10000	0	100000	0	0
ogu012	ogu012_3	1	1	130	99	10000	0	100000	0	0
ogu013	ogu013_1	1	1	130	99	10000	0	100000	0	0
ogu014	ogu014_1	1	1	131	99	10000	0	100000	0	0
ogu015	ogu015_1	1	1	131	99	10000	0	100000	0	0
orc	orc	1	86400	74	0	0	1	740	0	1
pd001	pd001_1	2	30	469	45	10000	0	4691	0	0
pd001	pd001_10	3	17	544	46	10000	0	5440	0	0
pd001	pd001_11	1	30	545	46	10000	0	5451	0	0
pd001	pd001_12	1	30	545	46	10000	0	5451	0	0
pd001	pd001_13	1	30	546	47	10000	0	5461	0	0
pd001	pd001_14	1	30	546	47	10000	0	5461	0	0
pd001	pd001_15	3	17	544	46	10000	0	5441	0	0
pd001	pd001_16	1	60	547	47	10000	0	5473	0	0
pd001	pd001_17	3	17	546	47	10000	0	5460	0	0
pd001	pd001_18	1	30	545	46	10000	0	5451	0	0
pd001	pd001_19	1	60	549	49	10000	0	5493	0	0
pd001	pd001_2	3	30	544	46	10000	0	5441	0	0
pd001	pd001_20	3	17	546	47	10000	0	5461	0	0
pd001	pd001_21	3	17	546	47	10000	0	5460	0	0
pd001	pd001_22	2	30	548	48	10000	0	5481	0	0
pd001	pd001_23	2	17	548	48	10000	0	5481	0	0
pd001	pd001_24	3	30	546	47	10000	0	5461	0	0
pd001	pd001_25	2	17	548	48	10000	0	5480	0	0
pd001	pd001_26	3	30	548	48	10000	0	5481	0	0
pd001	pd001_3	1	16	469	45	10000	0	4691	0	0
pd001	pd001_4	1	16	469	45	10000	0	4690	0	0
pd001	pd001_5	2	30	544	46	10000	0	5441	0	0
pd001	pd001_6	1	17	545	46	10000	0	5451	0	0
pd001	pd001_7	1	17	545	46	10000	0	5450	0	0
pd001	pd001_8	2	30	469	45	10000	0	4691	0	0
pd001	pd001_9	2	30	469	45	10000	0	4691	0	0
pd002	pd002_1	2	30	551	47	10000	0	5511	0	0
pd002	pd002_10	1	30	552	48	10000	0	5521	0	0
pd002	pd002_11	3	17	552	48	10000	0	5520	0	0
pd002	pd002_12	3	30	551	47	10000	0	5511	0	0
pd002	pd002_13	1	30	551	47	10000	0	5511	0	0
pd002	pd002_14	2	17	553	49	10000	0	5530	0	0
pd002	pd002_15	2	30	553	49	10000	0	5531	0	0
pd002	pd002_16	1	60	554	49	10000	0	5543	0	0
pd002	pd002_17	3	30	553	49	10000	0	5531	0	0
pd002	pd002_18	2	30	553	49	10000	0	5531	0	0
pd002	pd002_19	2	17	552	48	10000	0	5521	0	0
pd002	pd002_2	1	17	551	47	10000	0	5510	0	0
pd002	pd002_20	2	30	551	47	10000	0	5511	0	0
pd002	pd002_21	1	60	555	49	10000	0	5553	0	0
pd002	pd002_22	3	17	552	48	10000	0	5520	0	0
pd002	pd002_23	2	30	553	49	10000	0	5531	0	0
pd002	pd002_24	4	17	552	48	10000	0	5520	0	0
pd002	pd002_25	3	17	553	49	10000	0	5530	0	0
pd002	pd002_26	2	30	551	47	10000	0	5511	0	0
pd002	pd002_3	1	17	551	47	10000	0	5511	0	0
pd002	pd002_4	2	30	551	47	10000	0	5511	0	0
pd002	pd002_5	2	30	551	47	10000	0	5511	0	0
pd002	pd002_6	3	30	552	48	10000	0	5521	0	0
pd002	pd002_7	2	17	552	48	10000	0	5520	0	0
pd002	pd002_8	4	30	552	48	10000	0	5521	0	0
pd002	pd002_9	2	17	551	47	10000	0	5511	0	0
pd003	pd003_1	1	17	561	46	10000	0	5610	0	0
pd003	pd003_10	3	30	561	46	10000	0	5611	0	0
pd003	pd003_11	3	30	561	46	10000	0	5611	0	0
pd003	pd003_12	2	17	562	47	10000	0	5621	0	0
pd003	pd003_13	3	17	562	47	10000	0	5620	0	0
pd003	pd003_14	3	30	564	48	10000	0	5641	0	0
pd003	pd003_15	1	30	564	48	10000	0	5641	0	0
pd003	pd003_16	1	60	563	48	10000	0	5633	0	0
pd003	pd003_17	1	30	564	48	10000	0	5641	0	0
pd003	pd003_18	3	17	562	47	10000	0	5620	0	0
pd003	pd003_19	1	30	564	48	10000	0	5641	0	0
pd003	pd003_2	3	30	562	47	10000	0	5621	0	0
pd003	pd003_20	3	30	565	49	10000	0	5651	0	0
pd003	pd003_21	3	30	565	49	10000	0	5651	0	0
pd003	pd003_22	1	30	565	49	10000	0	5651	0	0
pd003	pd003_23	1	30	565	49	10000	0	5651	0	0
pd003	pd003_24	5	30	566	50	10000	0	5661	0	0
pd003	pd003_25	1	17	565	49	10000	0	5651	0	0
pd003	pd003_26	1	30	565	49	10000	0	5651	0	0
pd003	pd003_27	1	17	565	49	10000	0	5650	0	0
pd003	pd003_28	1	17	565	49	10000	0	5651	0	0
pd003	pd003_29	1	30	565	49	10000	0	5651	0	0
pd003	pd003_3	1	17	561	46	10000	0	5611	0	0
pd003	pd003_30	1	17	565	49	10000	0	5650	0	0
pd003	pd003_31	1	30	566	50	10000	0	5661	0	0
pd003	pd003_32	3	17	562	47	10000	0	5620	0	0
pd003	pd003_33	3	17	564	48	10000	0	5640	0	0
pd003	pd003_34	3	17	562	47	10000	0	5621	0	0
pd003	pd003_35	3	17	564	48	10000	0	5640	0	0
pd003	pd003_36	3	30	562	47	10000	0	5621	0	0
pd003	pd003_37	3	30	562	47	10000	0	5621	0	0
pd003	pd003_4	2	30	564	48	10000	0	5641	0	0
pd003	pd003_5	2	17	564	48	10000	0	5640	0	0
pd003	pd003_6	2	30	564	48	10000	0	5641	0	0
pd003	pd003_7	1	17	562	47	10000	0	5620	0	0
pd003	pd003_8	1	17	562	47	10000	0	5620	0	0
pd003	pd003_9	3	30	564	48	10000	0	5641	0	0
pd004	pd004_1	2	30	556	47	10000	0	5561	0	0
pd004	pd004_10	1	30	557	48	10000	0	5571	0	0
pd004	pd004_11	1	17	557	48	10000	0	5570	0	0
pd004	pd004_12	1	30	557	48	10000	0	5571	0	0
pd004	pd004_13	2	30	556	47	10000	0	5561	0	0
pd004	pd004_14	2	17	557	48	10000	0	5570	0	0
pd004	pd004_15	2	17	557	48	10000	0	5571	0	0
pd004	pd004_16	1	30	556	47	10000	0	5561	0	0
pd004	pd004_17	3	17	557	48	10000	0	5570	0	0
pd004	pd004_18	1	30	556	47	10000	0	5561	0	0
pd004	pd004_19	1	30	557	48	10000	0	5571	0	0
pd004	pd004_2	2	17	556	47	10000	0	5560	0	0
pd004	pd004_3	1	30	556	47	10000	0	5561	0	0
pd004	pd004_4	1	30	556	47	10000	0	5561	0	0
pd004	pd004_5	2	17	556	47	10000	0	5560	0	0
pd004	pd004_6	2	30	557	48	10000	0	5571	0	0
pd004	pd004_7	1	17	556	47	10000	0	5560	0	0
pd004	pd004_8	1	30	557	48	10000	0	5571	0	0
pd004	pd004_9	1	17	557	48	10000	0	5571	0	0
pd005	pd005_1	1	30	559	46	10000	0	5591	0	0
pd005	pd005_10	2	30	560	47	10000	0	5601	0	0
pd005	pd005_2	1	30	559	46	10000	0	5591	0	0
pd005	pd005_3	1	30	559	46	10000	0	5591	0	0
pd005	pd005_4	1	30	559	46	10000	0	5591	0	0
pd005	pd005_5	2	30	560	47	10000	0	5601	0	0
pd005	pd005_6	2	30	560	47	10000	0	5601	0	0
pd005	pd005_7	3	17	560	47	10000	0	5600	0	0
pd005	pd005_8	1	30	559	46	10000	0	5591	0	0
pd005	pd005_9	2	17	559	46	10000	0	5590	0	0
pd201	pd201_01	1	20	651	60	10000	0	6510	0	0
pd201	pd201_02	2	20	651	60	10000	0	6511	0	0
pd201	pd201_03	2	20	834	61	10000	0	8340	0	0
pd201	pd201_04	3	20	651	60	10000	0	6510	0	0
pd201	pd201_05	4	20	781	60	10000	0	7811	0	0
pd201	pd201_06	1	20	651	60	10000	0	6510	0	0
pd201	pd201_07	1	20	651	60	10000	0	6510	0	0
pd201	pd201_08	2	20	834	61	10000	0	8341	0	0
pd201	pd201_09	1	20	834	61	10000	0	8340	0	0
pd201	pd201_10	2	20	652	61	10000	0	6520	0	0
pd201	pd201_11	1	20	652	61	10000	0	6521	0	0
pd201	pd201_12	1	20	834	61	10000	0	8340	0	0
pd201	pd201_13	1	20	651	60	10000	0	6510	0	0
pd201	pd201_14	2	20	642	61	10000	0	6421	0	0
pd202	pd202_01	3	20	651	60	10000	0	6510	0	0
pd202	pd202_02	4	20	834	61	10000	0	8340	0	0
pd202	pd202_03	3	21	836	63	10000	0	8361	0	0
pd202	pd202_04	4	21	835	62	10000	0	8350	0	0
pd202	pd202_05	3	20	834	61	10000	0	8340	0	0
pd202	pd202_06	4	21	835	62	10000	0	8351	0	0
pd202	pd202_07	2	21	837	64	10000	0	8370	0	0
pd202	pd202_08	4	21	835	62	10000	0	8350	0	0
pd202	pd202_09	3	21	835	62	10000	0	8351	0	0
pd202	pd202_10	4	21	836	63	10000	0	8360	0	0
pd202	pd202_11	4	21	836	63	10000	0	8360	0	0
pd202	pd202_12	3	21	835	62	10000	0	8351	0	0
pd202	pd202_13	1	20	655	61	10000	0	6550	0	0
pd203	pd203_01	2	21	836	63	10000	0	8360	0	0
pd203	pd203_02	3	21	837	64	10000	0	8371	0	0
pd203	pd203_03	1	21	835	62	10000	0	8350	0	0
pd203	pd203_04	1	20	834	61	10000	0	8340	0	0
pd203	pd203_05	3	21	820	63	10000	0	8200	0	0
pd203	pd203_06	2	21	822	62	10000	0	8220	0	0
pd203	pd203_07	2	21	822	62	10000	0	8220	0	0
pd203	pd203_08	2	21	822	62	10000	0	8221	0	0
pd203	pd203_09	2	21	820	63	10000	0	8200	0	0
pd203	pd203_10	1	20	655	61	10000	0	6550	0	0
pd203	pd203_11	2	20	655	61	10000	0	6551	0	0
pd204	pd204_01	2	20	655	61	10000	0	6550	0	0
pd204	pd204_02	2	21	822	62	10000	0	8220	0	0
pd204	pd204_03	4	21	820	63	10000	0	8200	0	0
pd204	pd204_04	2	21	820	64	10000	0	8200	0	0
pd204	pd204_05	3	21	822	62	10000	0	8220	0	0
pd204	pd204_06	3	21	820	64	10000	0	8201	0	0
pd204	pd204_07	3	21	820	63	10000	0	8200	0	0
pd204	pd204_08	2	21	820	64	10000	0	8200	0	0
pd204	pd204_09	2	21	821	65	10000	0	8211	0	0
pd204	pd204_10	2	21	820	64	10000	0	8200	0	0
pd204	pd204_11	2	21	820	63	10000	0	8200	0	0
pd204	pd204_12	3	21	820	64	10000	0	8201	0	0
pd204	pd204_13	3	21	820	63	10000	0	8200	0	0
pd204	pd204_14	3	21	821	65	10000	0	8210	0	0
pd205	pd205_01	2	20	642	61	10000	0	6421	0	0
pd205	pd205_02	2	21	818	62	10000	0	8180	0	0
pd205	pd205_03	1	21	818	62	10000	0	8180	0	0
pd205	pd205_04	2	20	642	61	10000	0	6421	0	0
pd205	pd205_05	4	21	824	64	10000	0	8240	0	0
pd205	pd205_06	4	21	824	64	10000	0	8240	0	0
pd205	pd205_07	3	21	823	63	10000	0	8231	0	0
pd205	pd205_08	2	21	823	63	10000	0	8230	0	0
pd205	pd205_09	2	21	823	63	10000	0	8230	0	0
pd205	pd205_10	2	21	823	63	10000	0	8231	0	0
pd205	pd205_11	3	21	825	65	10000	0	8250	0	0
pd205	pd205_12	1	21	824	64	10000	0	8240	0	0
pd205	pd205_13	1	21	824	64	10000	0	8241	0	0
pd205	pd205_14	2	21	1212	63	10000	0	12120	0	0
pd205	pd205_15	2	21	1216	63	10000	0	12160	0	0
pd206	pd206_01	3	21	1211	62	10000	0	12111	0	0
pd206	pd206_02	2	21	1223	62	10000	0	12230	0	0
pd206	pd206_03	3	21	810	62	10000	0	8100	0	0
pd206	pd206_04	2	21	789	63	10000	0	7891	0	0
pd206	pd206_05	1	20	652	61	10000	0	6520	0	0
pd206	pd206_06	2	20	781	60	10000	0	7810	0	0
pd206	pd206_07	4	21	810	62	10000	0	8101	0	0
pd206	pd206_08	2	21	811	64	10000	0	8110	0	0
pd206	pd206_09	2	21	789	63	10000	0	7890	0	0
pd206	pd206_10	1	21	810	62	10000	0	8101	0	0
pd206	pd206_11	1	20	781	60	10000	0	7810	0	0
pd206	pd206_12	2	20	781	60	10000	0	7810	0	0
pd206	pd206_13	3	20	652	61	10000	0	6521	0	0
pd206	pd206_14	1	21	810	62	10000	0	8100	0	0
pd207	pd207_01	4	20	1214	61	10000	0	12140	0	0
pd207	pd207_02	4	21	1215	62	10000	0	12151	0	0
pd207	pd207_03	4	21	1216	63	10000	0	12160	0	0
pd207	pd207_04	2	21	1221	64	10000	0	12210	0	0
pd207	pd207_05	3	21	1220	63	10000	0	12201	0	0
pd207	pd207_06	2	21	1219	62	10000	0	12190	0	0
pd207	pd207_07	3	20	1218	61	10000	0	12180	0	0
pd207	pd207_08	4	21	1217	64	10000	0	12171	0	0
pd207	pd207_09	2	21	1220	63	10000	0	12200	0	0
pd207	pd207_10	2	21	1219	62	10000	0	12190	0	0
pd207	pd207_11	4	21	1216	63	10000	0	12161	0	0
pd207	pd207_12	2	21	1216	63	10000	0	12160	0	0
pd207	pd207_13	1	21	1215	62	10000	0	12150	0	0
pd207	pd207_14	1	20	1214	61	10000	0	12141	0	0
pd207	pd207_15	2	20	1214	61	10000	0	12140	0	0
pd208	pd208_01	4	21	1211	62	10000	0	12110	0	0
pd208	pd208_02	2	21	1212	63	10000	0	12121	0	0
pd208	pd208_03	2	20	1210	61	10000	0	12100	0	0
pd208	pd208_04	1	20	1222	61	10000	0	12220	0	0
pd208	pd208_05	4	21	1211	62	10000	0	12111	0	0
pd208	pd208_06	3	21	1219	62	10000	0	12190	0	0
pd208	pd208_07	4	21	1212	63	10000	0	12120	0	0
pd208	pd208_08	4	20	1214	61	10000	0	12141	0	0
pd208	pd208_09	4	20	1210	61	10000	0	12100	0	0
pd208	pd208_10	3	21	1225	64	10000	0	12250	0	0
pd208	pd208_11	2	21	1219	62	10000	0	12191	0	0
pd208	pd208_12	3	21	1220	63	10000	0	12200	0	0
pd208	pd208_13	3	20	1218	61	10000	0	12180	0	0
pd209	pd209_01	1	20	834	61	10000	0	8341	0	0
pd209	pd209_02	2	20	651	60	10000	0	6510	0	0
pd209	pd209_03	1	20	834	61	10000	0	8340	0	0
pd209	pd209_04	3	21	835	62	10000	0	8351	0	0
pd209	pd209_05	2	21	836	63	10000	0	8360	0	0
pd209	pd209_06	3	21	810	62	10000	0	8100	0	0
pd209	pd209_07	2	21	789	63	10000	0	7891	0	0
pd209	pd209_08	1	21	822	62	10000	0	8220	0	0
pd209	pd209_09	2	20	655	61	10000	0	6550	0	0
pd209	pd209_10	1	21	822	62	10000	0	8221	0	0
pd210	pd210_01	3	20	1218	61	10000	0	12180	0	0
pd210	pd210_02	3	21	1223	62	10000	0	12230	0	0
pd210	pd210_03	3	21	1215	62	10000	0	12151	0	0
pd210	pd210_04	4	21	1212	63	10000	0	12120	0	0
pd210	pd210_05	4	21	1213	64	10000	0	12130	0	0
pd210	pd210_06	3	21	1224	63	10000	0	12241	0	0
pd210	pd210_07	2	21	1219	62	10000	0	12190	0	0
pd210	pd210_08	3	21	1224	63	10000	0	12240	0	0
pd210	pd210_09	3	21	1220	63	10000	0	12201	0	0
pd210	pd210_10	3	21	1217	64	10000	0	12170	0	0
pd210	pd210_11	2	20	1222	61	10000	0	12220	0	0
pd210	pd210_12	3	21	1215	62	10000	0	12151	0	0
pd210	pd210_13	2	21	1211	62	10000	0	12110	0	0
pd210	pd210_14	2	21	1221	64	10000	0	12210	0	0
pd211	pd211_01	1	120	1259	70	10000	0	12591	0	0
pd211	pd211_02	2	21	1212	63	10000	0	12120	0	0
pd211	pd211_03	2	21	1220	63	10000	0	12200	0	0
pd211	pd211_04	2	21	1225	64	10000	0	12251	0	0
pd211	pd211_05	2	21	1216	63	10000	0	12160	0	0
pd211	pd211_06	1	21	1223	62	10000	0	12230	0	0
pd211	pd211_07	1	21	1215	62	10000	0	12151	0	0
pd211	pd211_08	1	21	1219	62	10000	0	12190	0	0
pd211	pd211_09	1	21	1211	62	10000	0	12110	0	0
pd212	pd212_01	2	20	652	61	10000	0	6521	0	0
pd212	pd212_02	2	20	652	61	10000	0	6520	0	0
pd212	pd212_03	3	21	1215	62	10000	0	12150	0	0
pd212	pd212_04	1	23	817	70	10000	0	8171	0	0
pd301	pd301_01	2	22	1226	66	10000	0	12261	0	0
pd301	pd301_02	1	22	1234	66	10000	0	12340	0	0
pd301	pd301_03	3	22	1227	67	10000	0	12270	0	0
pd301	pd301_04	2	22	1235	67	10000	0	12351	0	0
pd301	pd301_05	2	22	1235	67	10000	0	12350	0	0
pd301	pd301_06	2	22	1227	67	10000	0	12270	0	0
pd301	pd301_07	1	23	1233	73	10000	0	12331	0	0
pd301	pd301_08	3	23	1230	70	10000	0	12300	0	0
pd301	pd301_09	2	23	1254	70	10000	0	12540	0	0
pd301	pd301_10	4	22	1228	68	10000	0	12281	0	0
pd301	pd301_11	3	22	1242	66	10000	0	12420	0	0
pd301	pd301_12	2	22	1229	69	10000	0	12290	0	0
pd301	pd301_13	2	22	1251	67	10000	0	12511	0	0
pd301	pd301_14	2	23	1230	70	10000	0	12300	0	0
pd302	pd302_01	1	22	1242	66	10000	0	12420	0	0
pd302	pd302_02	2	22	1250	66	10000	0	12501	0	0
pd302	pd302_03	2	22	1244	68	10000	0	12440	0	0
pd302	pd302_04	2	22	1234	66	10000	0	12340	0	0
pd302	pd302_05	1	23	1249	73	10000	0	12491	0	0
pd302	pd302_06	3	22	1243	67	10000	0	12430	0	0
pd302	pd302_07	3	22	1245	69	10000	0	12450	0	0
pd302	pd302_08	3	23	1238	70	10000	0	12381	0	0
pd302	pd302_09	4	23	1239	71	10000	0	12390	0	0
pd302	pd302_10	2	23	1239	71	10000	0	12390	0	0
pd302	pd302_11	2	23	1247	71	10000	0	12471	0	0
pd302	pd302_12	2	23	1248	72	10000	0	12480	0	0
pd303	pd303_01	1	23	1257	73	10000	0	12570	0	0
pd303	pd303_02	4	22	1253	69	10000	0	12531	0	0
pd303	pd303_03	2	22	1251	67	10000	0	12510	0	0
pd303	pd303_04	3	22	1229	69	10000	0	12290	0	0
pd303	pd303_05	4	23	1230	70	10000	0	12301	0	0
pd303	pd303_06	2	23	1231	72	10000	0	12310	0	0
pd303	pd303_07	1	23	1246	70	10000	0	12460	0	0
pd303	pd303_08	2	22	1237	69	10000	0	12371	0	0
pd303	pd303_09	1	23	1254	70	10000	0	12540	0	0
pd303	pd303_10	1	23	1241	73	10000	0	12410	0	0
pd303	pd303_11	3	23	1240	72	10000	0	12401	0	0
pd303	pd303_12	3	23	1239	71	10000	0	12390	0	0
pd303	pd303_13	2	23	1255	71	10000	0	12550	0	0
pd303	pd303_14	2	22	1245	69	10000	0	12451	0	0
pd303	pd303_15	1	22	1243	67	10000	0	12430	0	0
pd303	pd303_16	2	22	1228	68	10000	0	12280	0	0
pd304	pd304_01	4	23	1232	72	10000	0	12321	0	0
pd304	pd304_02	4	23	1230	70	10000	0	12300	0	0
pd304	pd304_03	3	22	1245	69	10000	0	12450	0	0
pd304	pd304_04	4	22	1236	68	10000	0	12361	0	0
pd304	pd304_05	3	22	1253	69	10000	0	12530	0	0
pd304	pd304_06	3	23	1248	72	10000	0	12480	0	0
pd304	pd304_07	3	22	1227	67	10000	0	12271	0	0
pd304	pd304_08	2	22	1236	68	10000	0	12360	0	0
pd304	pd304_09	2	23	1256	72	10000	0	12560	0	0
pd304	pd304_10	2	22	1252	68	10000	0	12521	0	0
pd304	pd304_11	2	23	1238	70	10000	0	12380	0	0
pd304	pd304_12	2	22	1229	69	10000	0	12290	0	0
pd304	pd304_13	4	22	1237	69	10000	0	12371	0	0
pd305	pd305_01	1	23	1257	73	10000	0	12570	0	0
pd305	pd305_02	1	23	1248	72	10000	0	12480	0	0
pd305	pd305_03	4	23	1231	72	10000	0	12311	0	0
pd305	pd305_04	4	23	1239	71	10000	0	12390	0	0
pd305	pd305_05	3	22	1253	69	10000	0	12530	0	0
pd305	pd305_06	2	22	1244	68	10000	0	12441	0	0
pd305	pd305_07	2	22	1229	69	10000	0	12290	0	0
pd305	pd305_08	3	23	1246	70	10000	0	12460	0	0
pd305	pd305_09	3	23	1240	72	10000	0	12401	0	0
pd305	pd305_10	2	22	1237	69	10000	0	12370	0	0
pd306	pd306_01	1	23	1233	73	10000	0	12330	0	0
pd306	pd306_02	1	23	1241	73	10000	0	12411	0	0
pd306	pd306_03	1	23	1249	73	10000	0	12490	0	0
pd306	pd306_04	1	23	1257	73	10000	0	12570	0	0
pr001	pr001_01	2	18	420	52	10000	0	4201	0	0
pr001	pr001_02	1	18	419	51	10000	0	4190	0	0
pr001	pr001_03	2	18	420	52	10000	0	4200	0	0
pr001	pr001_04	1	18	419	51	10000	0	4191	0	0
pr001	pr001_05	1	18	420	52	10000	0	4200	0	0
pr001	pr001_06	1	18	419	51	10000	0	4190	0	0
pr001	pr001_07	1	30	410	51	10000	0	4101	0	0
pr001	pr001_08	2	18	419	51	10000	0	4190	0	0
pr001	pr001_09	1	18	420	52	10000	0	4200	0	0
pr001	pr001_10	1	18	419	51	10000	0	4191	0	0
pr001	pr001_11	1	30	410	51	10000	0	4100	0	0
pr002	pr002_01	2	18	419	51	10000	0	4190	0	0
pr002	pr002_02	1	18	420	52	10000	0	4201	0	0
pr002	pr002_03	2	18	419	51	10000	0	4190	0	0
pr002	pr002_04	1	18	420	52	10000	0	4200	0	0
pr002	pr002_05	2	18	411	52	10000	0	4111	0	0
pr002	pr002_06	1	18	411	52	10000	0	4110	0	0
pr002	pr002_07	1	30	410	51	10000	0	4100	0	0
pr003	pr003_01	2	18	413	51	10000	0	4131	0	0
pr003	pr003_02	1	18	390	52	10000	0	3900	0	0
pr003	pr003_03	2	18	413	51	10000	0	4130	0	0
pr003	pr003_04	1	30	410	51	10000	0	4101	0	0
pr003	pr003_05	1	30	410	51	10000	0	4100	0	0
pr003	pr003_06	2	18	390	52	10000	0	3900	0	0
pr003	pr003_07	1	18	413	51	10000	0	4131	0	0
pr003	pr003_08	2	18	390	52	10000	0	3900	0	0
pr003	pr003_09	1	18	413	51	10000	0	4130	0	0
pr004	pr004_01	2	18	390	52	10000	0	3901	0	0
pr004	pr004_02	1	18	413	51	10000	0	4130	0	0
pr004	pr004_03	2	18	390	52	10000	0	3900	0	0
pr004	pr004_04	1	18	413	51	10000	0	4131	0	0
pr004	pr004_05	2	18	411	52	10000	0	4110	0	0
pr004	pr004_06	1	18	411	52	10000	0	4110	0	0
pr004	pr004_07	1	30	410	51	10000	0	4101	0	0
pr005	pr005_01	2	18	414	53	10000	0	4140	0	0
pr005	pr005_02	1	18	414	53	10000	0	4140	0	0
pr005	pr005_03	2	18	412	53	10000	0	4121	0	0
pr005	pr005_04	1	18	414	53	10000	0	4140	0	0
pr005	pr005_05	2	19	415	54	10000	0	4150	0	0
pr005	pr005_06	1	19	415	54	10000	0	4151	0	0
pr005	pr005_07	2	18	414	53	10000	0	4140	0	0
pr005	pr005_08	1	18	412	53	10000	0	4120	0	0
pr005	pr005_09	2	19	415	54	10000	0	4151	0	0
pr006	pr006_01	1	19	415	54	10000	0	4150	0	0
pr006	pr006_02	2	19	417	54	10000	0	4170	0	0
pr006	pr006_03	1	19	415	54	10000	0	4151	0	0
pr006	pr006_04	2	19	415	54	10000	0	4150	0	0
pr006	pr006_05	1	19	421	55	10000	0	4210	0	0
pr006	pr006_06	2	19	421	55	10000	0	4211	0	0
pr006	pr006_07	1	19	415	54	10000	0	4150	0	0
pr006	pr006_08	2	19	417	54	10000	0	4170	0	0
pr006	pr006_09	1	19	421	55	10000	0	4211	0	0
