LotteryBoxTID	LotteryBoxName	PotItemTID	PotItemName	MinStack	MaxStack	Rate
4908	Sorcerer's Gift	2196	Voyager Kilt	1	1	15
4908	Sorcerer's Gift	2197	Voyager Boots	1	1	15
4908	Sorcerer's Gift	2198	Braincastle Garb	1	1	15
4908	Sorcerer's Gift	2201	Braincastle Bracelets	1	1	15
4908	Sorcerer's Gift	2202	Braincastle Kilt	1	1	15
4908	Sorcerer's Gift	2203	Braincastle Boots	1	1	15
4908	Sorcerer's Gift	2468	Battlerattle Headband	1	1	15
4908	Sorcerer's Gift	2467	Battlerattle Garb	1	1	15
4908	Sorcerer's Gift	2470	Battlerattle Bracelets	1	1	15
4908	Sorcerer's Gift	2471	Battlerattle Kilt	1	1	15
4908	Sorcerer's Gift	2472	Battlerattle Boots	1	1	15
4908	Sorcerer's Gift	2474	Wisdom Age Headband	1	1	15
4908	Sorcerer's Gift	2473	Wisdom Age Garb	1	1	15
4908	Sorcerer's Gift	2476	Wisdom Age Bracelets	1	1	15
4908	Sorcerer's Gift	2477	Wisdom Age Kilt	1	1	15
4908	Sorcerer's Gift	2478	Wisdom Age Boots	1	1	15
4908	Sorcerer's Gift	2480	Grimjoker Headband	1	1	15
4908	Sorcerer's Gift	2479	Grimjoker Garb	1	1	15
4908	Sorcerer's Gift	2482	Grimjoker Bracelets	1	1	15
4908	Sorcerer's Gift	2483	Grimjoker Kilt	1	1	15
4908	Sorcerer's Gift	2484	Grimjoker Boots	1	1	15
4908	Sorcerer's Gift	2486	Eyes Wisher Headband	1	1	15
4908	Sorcerer's Gift	2485	Eyes Wisher Garb	1	1	15
4908	Sorcerer's Gift	2488	Eyes Wisher Bracelets	1	1	15
4908	Sorcerer's Gift	2489	Eyes Wisher Kilt	1	1	15
4908	Sorcerer's Gift	2490	Eyes Wisher Boots	1	1	15
4908	Sorcerer's Gift	3181	Lowerblade Cap	1	1	15
4908	Sorcerer's Gift	3180	Lowerblade Garb	1	1	15
4908	Sorcerer's Gift	3182	Lowerblade Armlets	1	1	15
4908	Sorcerer's Gift	3183	Lowerblade Kilt	1	1	15
4908	Sorcerer's Gift	3184	Lowerblade Boots	1	1	15
4908	Sorcerer's Gift	3196	Dreammaster Cap	1	1	15
4908	Sorcerer's Gift	3195	Dreammaster Garb	1	1	15
4908	Sorcerer's Gift	3197	Dreammaster Armlets	1	1	15
4908	Sorcerer's Gift	3198	Dreammaster Kilt	1	1	15
4908	Sorcerer's Gift	3199	Dreammaster Boots	1	1	15
4908	Sorcerer's Gift	5186	Endless Voyager's Cap	1	1	15
4908	Sorcerer's Gift	5187	Endless Voyager's Garb	1	1	15
4908	Sorcerer's Gift	5188	Endless Voyager's Armlets	1	1	15
4908	Sorcerer's Gift	5189	Endless Voyager's Kilt	1	1	15
4908	Sorcerer's Gift	5190	Endless Voyager's Boots	1	1	15
4908	Sorcerer's Gift	5526	Chaos Revolver Cap	1	1	15
4908	Sorcerer's Gift	5527	Chaos Revolver Garb	1	1	15
4908	Sorcerer's Gift	5528	Chaos Revolver Armlet	1	1	15
4908	Sorcerer's Gift	5529	Chaos Revolver Kilt	1	1	15
4908	Sorcerer's Gift	5530	Chaos Revolver Boot	1	1	15
4908	Sorcerer's Gift	4266	Voyager Garb	1	1	5
4908	Sorcerer's Gift	4267	Voyager Bracelets	1	1	5
4908	Sorcerer's Gift	4268	Voyager Kilt	1	1	5
4908	Sorcerer's Gift	4269	Voyager Boots	1	1	5
4908	Sorcerer's Gift	4270	Braincastle Garb	1	1	5
4908	Sorcerer's Gift	4271	Braincastle Bracelets	1	1	5
4908	Sorcerer's Gift	4272	Braincastle Kilt	1	1	5
4908	Sorcerer's Gift	4273	Braincastle Boots	1	1	5
4908	Sorcerer's Gift	4275	Battlerattle Headband	1	1	5
4908	Sorcerer's Gift	4274	Battlerattle Garb	1	1	5
4908	Sorcerer's Gift	4276	Battlerattle Bracelets	1	1	5
4908	Sorcerer's Gift	4277	Battlerattle Kilt	1	1	5
4908	Sorcerer's Gift	4278	Battlerattle Boots	1	1	5
4908	Sorcerer's Gift	4280	Wisdom Age Headband	1	1	5
4908	Sorcerer's Gift	4279	Wisdom Age Garb	1	1	5
4908	Sorcerer's Gift	4281	Wisdom Age Bracelets	1	1	5
4908	Sorcerer's Gift	4282	Wisdom Age Kilt	1	1	5
4908	Sorcerer's Gift	4283	Wisdom Age Boots	1	1	5
4908	Sorcerer's Gift	4285	Grimjoker Headband	1	1	5
4908	Sorcerer's Gift	4284	Grimjoker Garb	1	1	5
4908	Sorcerer's Gift	4286	Grimjoker Bracelets	1	1	5
4908	Sorcerer's Gift	4287	Grimjoker Kilt	1	1	5
4908	Sorcerer's Gift	4288	Grimjoker Boots	1	1	5
4908	Sorcerer's Gift	4290	Eyes Wisher Headband	1	1	5
4908	Sorcerer's Gift	4289	Eyes Wisher Garb	1	1	5
4908	Sorcerer's Gift	4291	Eyes Wisher Bracelets	1	1	5
4908	Sorcerer's Gift	4292	Eyes Wisher Kilt	1	1	5
4908	Sorcerer's Gift	4293	Eyes Wisher Boots	1	1	5
4908	Sorcerer's Gift	4295	Lowerblade Cap	1	1	5
4908	Sorcerer's Gift	4294	Lowerblade Garb	1	1	5
4908	Sorcerer's Gift	4296	Lowerblade Armlets	1	1	5
4908	Sorcerer's Gift	4297	Lowerblade Kilt	1	1	5
4908	Sorcerer's Gift	4298	Lowerblade Boots	1	1	5
4908	Sorcerer's Gift	4391	Dreammaster Cap	1	1	5
4908	Sorcerer's Gift	4390	Dreammaster Garb	1	1	5
4908	Sorcerer's Gift	4392	Dreammaster Armlets	1	1	5
4908	Sorcerer's Gift	4393	Dreammaster Kilt	1	1	5
4908	Sorcerer's Gift	4394	Dreammaster Boots	1	1	5
4908	Sorcerer's Gift	5279	Endless Voyager's Cap	1	1	5
4908	Sorcerer's Gift	5280	Endless Voyager's Garb	1	1	5
4908	Sorcerer's Gift	5281	Endless Voyager's Armlets	1	1	5
4908	Sorcerer's Gift	5282	Endless Voyager's Kilt	1	1	5
4908	Sorcerer's Gift	5283	Endless Voyager's Boots	1	1	5
4908	Sorcerer's Gift	5626	Chaos Revolver Cap	1	1	5
4908	Sorcerer's Gift	5627	Chaos Revolver Garb	1	1	5
4908	Sorcerer's Gift	5628	Chaos Revolver Armlet	1	1	5
4908	Sorcerer's Gift	5629	Chaos Revolver Kilt	1	1	5
4908	Sorcerer's Gift	5630	Chaos Revolver Boot	1	1	5
4908	Sorcerer's Gift	1047	Fable Staff	1	1	70
4908	Sorcerer's Gift	1950	Templar Staff	1	1	70
4908	Sorcerer's Gift	551	Antler Staff	1	1	70
4908	Sorcerer's Gift	552	Battle Staff	1	1	70
4908	Sorcerer's Gift	1953	Mystic Staff	1	1	70
4908	Sorcerer's Gift	1955	Blackwitch Staff	1	1	70
4908	Sorcerer's Gift	3285	Novablaze Staff	1	1	70
4908	Sorcerer's Gift	3288	Soulbind Staff	1	1	70
4908	Sorcerer's Gift	3291	Bloodbine Staff	1	1	70
4908	Sorcerer's Gift	3294	Vicious Vision Staff	1	1	70
4908	Sorcerer's Gift	5243	Misfortune Staff	1	1	70
4908	Sorcerer's Gift	4057	Wizardry Staff	1	1	15
4908	Sorcerer's Gift	4058	Grimdivine Staff	1	1	15
4908	Sorcerer's Gift	4059	Terra Staff	1	1	15
4908	Sorcerer's Gift	4060	Spiritual Staff	1	1	15
4908	Sorcerer's Gift	4061	Arcane Staff	1	1	15
4908	Sorcerer's Gift	4062	Unstable Sage Staff	1	1	15
4908	Sorcerer's Gift	4063	Oldfamilia Staff	1	1	15
4908	Sorcerer's Gift	4064	Dark Pedigree Staff	1	1	15
4908	Sorcerer's Gift	4598	Brutal Judge Staff	1	1	15
4908	Sorcerer's Gift	4599	Realm Gaurdian's Staff	1	1	15
4908	Sorcerer's Gift	1951	Wizardry Staff	1	1	15
4908	Sorcerer's Gift	838	Grimdivine Staff	1	1	15
4908	Sorcerer's Gift	1952	Terra Staff	1	1	15
4908	Sorcerer's Gift	1954	Spiritual Staff	1	1	15
4908	Sorcerer's Gift	1956	Arcane Staff	1	1	15
4908	Sorcerer's Gift	3286	Unstable Sage Staff	1	1	15
4908	Sorcerer's Gift	3289	Oldfamilia Staff	1	1	15
4908	Sorcerer's Gift	3292	Dark Pedigree Staff	1	1	15
4908	Sorcerer's Gift	3295	Brutal Judge Staff	1	1	15
4908	Sorcerer's Gift	5244	Realm Gaurdian's Staff	1	1	15
4908	Sorcerer's Gift	559	Shining Wand	1	1	50
4908	Sorcerer's Gift	498	Cat's Eye Wand	1	1	50
4908	Sorcerer's Gift	1958	Elysium Wand	1	1	50
4908	Sorcerer's Gift	561	Demoneye Wand	1	1	50
4908	Sorcerer's Gift	1961	Sky Wand	1	1	50
4908	Sorcerer's Gift	1963	Dragonheart Wand	1	1	50
4908	Sorcerer's Gift	3297	Odd Oath Wand	1	1	50
4908	Sorcerer's Gift	3301	Loopeye Wand	1	1	50
4908	Sorcerer's Gift	3304	Altarlight Wand	1	1	50
4908	Sorcerer's Gift	3307	Duskbring Wand	1	1	50
4908	Sorcerer's Gift	5246	Spriteseed Wand	1	1	50
4908	Sorcerer's Gift	4065	Shadow Orb	1	1	15
4908	Sorcerer's Gift	4066	Darkhand Orb	1	1	15
4908	Sorcerer's Gift	4067	Farnation Wand	1	1	15
4908	Sorcerer's Gift	4068	Bane Orb	1	1	15
4908	Sorcerer's Gift	4069	Disguiser Orb	1	1	15
4908	Sorcerer's Gift	4070	Blindpower Wand	1	1	15
4908	Sorcerer's Gift	4071	Phantomthriller Wand	1	1	15
4908	Sorcerer's Gift	4072	Mortal Ceremony Wand	1	1	15
4908	Sorcerer's Gift	4743	Spelleater Wand	1	1	15
4908	Sorcerer's Gift	4744	Demise Load's Wand	1	1	15
4908	Sorcerer's Gift	1957	Shadow Orb	1	1	25
4908	Sorcerer's Gift	1959	Darkhand Orb	1	1	25
4908	Sorcerer's Gift	2219	Farnation Wand	1	1	25
4908	Sorcerer's Gift	1962	Bane Orb	1	1	25
4908	Sorcerer's Gift	1964	Disguiser Orb	1	1	25
4908	Sorcerer's Gift	3298	Blindpower Wand	1	1	25
4908	Sorcerer's Gift	3302	Phantomthriller Wand	1	1	25
4908	Sorcerer's Gift	3305	Mortal Ceremony Wand	1	1	25
4908	Sorcerer's Gift	3308	Spelleater Wand	1	1	25
4908	Sorcerer's Gift	5247	Demise Load's Wand	1	1	25
4908	Sorcerer's Gift	464	Attack Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	468	Attack Accuracy Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	589	Cold Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	592	Thunder Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	595	Deadly Poison Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	599	Shield Resistance Prayer Stone Lv 3	1	5	10
4908	Sorcerer's Gift	470	Blocking Accuracy Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	472	Defense Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	475	Life Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	481	Mana Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	601	Stamina Buff Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	841	Spirit Uplift Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	1170	Physical Resistance Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	1173	Skill Block Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	604	Curse Removal Prayer Stone Lv 3	1	5	10
4908	Sorcerer's Gift	607	Skill Awakening Prayer Stone Lv 3	1	5	10
4908	Sorcerer's Gift	610	Conversion Prayer Stone Lv 3	1	5	10
4908	Sorcerer's Gift	614	Mana Replenishment Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	617	Life Recovery Prayer Stone<Lv3>	1	5	10
4908	Sorcerer's Gift	1125	Small Healing Potion	50	99	20
4908	Sorcerer's Gift	1126	Medium Healing Potion	50	99	20
4908	Sorcerer's Gift	1127	Large Healing Potion	50	99	20
4908	Sorcerer's Gift	202	Wind Elemental Stone	1	10	30
4908	Sorcerer's Gift	244	Breath Elemental Stone	1	10	20
4908	Sorcerer's Gift	245	Gale Elemental Stone	1	10	10
4908	Sorcerer's Gift	246	Tornado Elemental Stone	1	10	5
4908	Sorcerer's Gift	200	Earth Elemental Stone	1	10	30
4908	Sorcerer's Gift	252	Dust Elemental Stone	1	10	20
4908	Sorcerer's Gift	253	Soil Elemental Stone	1	10	10
4908	Sorcerer's Gift	254	Tremor Elemental Stone	1	10	5
4908	Sorcerer's Gift	204	Magic Elemental Stone	1	10	30
4908	Sorcerer's Gift	256	Spirit Elemental Stone	1	10	20
4908	Sorcerer's Gift	257	Meditation Elemental Stone	1	10	10
4908	Sorcerer's Gift	258	Transcendence Elemental Stone	1	10	5
4908	Sorcerer's Gift	201	Water Elemental Stone	1	10	30
4908	Sorcerer's Gift	260	River Elemental Stone	1	10	20
4908	Sorcerer's Gift	261	Fog Elemental Stone	1	10	10
4908	Sorcerer's Gift	262	Waterfall Elemental Stone	1	10	5
4908	Sorcerer's Gift	203	Fire Elemental Stone	1	10	30
4908	Sorcerer's Gift	264	Embers Elemental Stone	1	10	20
4908	Sorcerer's Gift	265	Blaze Elemental Stone	1	10	10
4908	Sorcerer's Gift	266	Inferno Elemental Stone	1	10	5
4908	Sorcerer's Gift	4772	Small Elemental Potion	50	99	10
4908	Sorcerer's Gift	4773	Medium Elemental Potion	50	99	10
4908	Sorcerer's Gift	4774	Large Elemental Potion	50	99	10
4908	Sorcerer's Gift	4778	Nekros net Potion	1	10	10
4908	Sorcerer's Gift	4779	Ruin Warrior Potion	1	10	10
4908	Sorcerer's Gift	4780	Lequimes Potion	1	10	10
4908	Sorcerer's Gift	4781	Lich Potion	1	10	10
4908	Sorcerer's Gift	4782	Bound Potion	1	10	10
4908	Sorcerer's Gift	4783	Voltex Potion	1	10	10
4908	Sorcerer's Gift	4784	Blant Potion	1	10	10
4908	Sorcerer's Gift	4785	Eyeball Potion	1	10	10
4908	Sorcerer's Gift	4786	Ogre Potion	1	10	10
4908	Sorcerer's Gift	4787	Succubus Potion	1	10	10
4908	Sorcerer's Gift	4788	Torge Potion	1	10	10
4908	Sorcerer's Gift	4789	Erinies Potion	1	10	10
4908	Sorcerer's Gift	4790	Euriale Potion	1	10	10
4908	Sorcerer's Gift	4791	Zebus Potion	1	10	10
4908	Sorcerer's Gift	4792	Centaur Potion	1	10	10
4908	Sorcerer's Gift	4793	Cube Potion	1	10	10
4908	Sorcerer's Gift	4794	Creptil Potion	1	10	10
4908	Sorcerer's Gift	4795	Freezy Bondman Potion	1	10	10
4908	Sorcerer's Gift	4796	Hart Rider Potion	1	10	10
4908	Sorcerer's Gift	4797	Hawkarrow Potion	1	10	10
4908	Sorcerer's Gift	486	Reinforcement Potion	10	20	100
4909	Ranger's Gift	2903	Shadow Cuirass	1	1	25
4909	Ranger's Gift	2905	Shadow Bracers	1	1	25
4909	Ranger's Gift	2906	Shadow Tights	1	1	25
4909	Ranger's Gift	2907	Shadow Jambeau	1	1	25
4909	Ranger's Gift	2913	Straight Cuirass	1	1	25
4909	Ranger's Gift	2915	Straight Bracers	1	1	25
4909	Ranger's Gift	2916	Straight Tights	1	1	25
4909	Ranger's Gift	2917	Straight Jambeau	1	1	25
4909	Ranger's Gift	2928	Valiant Cuirass	1	1	25
4909	Ranger's Gift	2930	Valiant Bracers	1	1	25
4909	Ranger's Gift	2931	Valiant Tights	1	1	25
4909	Ranger's Gift	2932	Valiant Jambeau	1	1	25
4909	Ranger's Gift	2963	Brilliant Hair Lace	1	1	25
4909	Ranger's Gift	2943	Brilliant Cuirass	1	1	25
4909	Ranger's Gift	2945	Brilliant Bracers	1	1	25
4909	Ranger's Gift	2946	Brilliant Tights	1	1	25
4909	Ranger's Gift	2947	Brilliant Jambeau	1	1	25
4909	Ranger's Gift	2971	Topaz Hair Lace	1	1	25
4909	Ranger's Gift	2966	Topaz Cuirass	1	1	25
4909	Ranger's Gift	2968	Topaz Bracers	1	1	25
4909	Ranger's Gift	2969	Topaz Tights	1	1	25
4909	Ranger's Gift	2970	Topaz Jambeau	1	1	25
4909	Ranger's Gift	3635	Crystal Hair Lace	1	1	25
4909	Ranger's Gift	3630	Crystal Cuirass	1	1	25
4909	Ranger's Gift	3632	Crystal Bracer	1	1	25
4909	Ranger's Gift	3633	Crystal Tights	1	1	25
4909	Ranger's Gift	3634	Crystal Jambeau	1	1	25
4909	Ranger's Gift	3653	Quartz Hair Lace	1	1	25
4909	Ranger's Gift	3648	Quartz Cuirass	1	1	25
4909	Ranger's Gift	3650	Quartz Bracer	1	1	25
4909	Ranger's Gift	3651	Quartz Tights	1	1	25
4909	Ranger's Gift	3652	Quartz Jambeau	1	1	25
4909	Ranger's Gift	3676	Activity Rise Hair Lace	1	1	25
4909	Ranger's Gift	3666	Activity Rise Cuirass	1	1	25
4909	Ranger's Gift	3668	Activity Rise Bracer	1	1	25
4909	Ranger's Gift	3669	Activity Rise Tights	1	1	25
4909	Ranger's Gift	3670	Activity Rise Jambeau	1	1	25
4909	Ranger's Gift	3870	Valiant Hair Lace	1	1	25
4909	Ranger's Gift	3865	Valiant Cuirass	1	1	25
4909	Ranger's Gift	3867	Valiant Bracer	1	1	25
4909	Ranger's Gift	3868	Valiant Tights	1	1	25
4909	Ranger's Gift	3869	Valiant Jambeau	1	1	25
4909	Ranger's Gift	5196	Deadly Sins Hairlace	1	1	25
4909	Ranger's Gift	5197	Deadly Sins Cuirass	1	1	25
4909	Ranger's Gift	5199	Deadly Sins Bracer	1	1	25
4909	Ranger's Gift	5198	Deadly Sins Tights	1	1	25
4909	Ranger's Gift	5200	Deadly Sins Jambeau	1	1	25
4909	Ranger's Gift	2918	Redshine Cuirass	1	1	15
4909	Ranger's Gift	2920	Redshine Bracers	1	1	15
4909	Ranger's Gift	2921	Redshine Tights	1	1	15
4909	Ranger's Gift	2922	Redshine Jambeau	1	1	15
4909	Ranger's Gift	2933	Whiteknight Cuirass	1	1	15
4909	Ranger's Gift	2935	Whiteknight Bracers	1	1	15
4909	Ranger's Gift	2936	Whiteknight Tights	1	1	15
4909	Ranger's Gift	2937	Whiteknight Jambeau	1	1	15
4909	Ranger's Gift	2964	Deepforest Hair Lace	1	1	15
4909	Ranger's Gift	2948	Deepforest Cuirass	1	1	15
4909	Ranger's Gift	2950	Deepforest Bracers	1	1	15
4909	Ranger's Gift	2951	Deepforest Tights	1	1	15
4909	Ranger's Gift	2952	Deepforest Jambeau	1	1	15
4909	Ranger's Gift	2977	Darkleaper Hair Lace	1	1	15
4909	Ranger's Gift	2972	Darkleaper Cuirass	1	1	15
4909	Ranger's Gift	2974	Darkleaper Bracers	1	1	15
4909	Ranger's Gift	2975	Darkleaper Tights	1	1	15
4909	Ranger's Gift	2976	Darkleaper Jambeau	1	1	15
4909	Ranger's Gift	3641	Grey Cloud Hair Lace	1	1	15
4909	Ranger's Gift	3636	Grey Cloud Cuirass	1	1	15
4909	Ranger's Gift	3638	Gray Cloud Bracer	1	1	15
4909	Ranger's Gift	3639	Grey Cloud Tights	1	1	15
4909	Ranger's Gift	3640	Grey Cloud Jambeau	1	1	15
4909	Ranger's Gift	3659	Blue Walker Hair Lace	1	1	15
4909	Ranger's Gift	3654	Blue Walker Cuirass	1	1	15
4909	Ranger's Gift	3656	Blue Walker Bracer	1	1	15
4909	Ranger's Gift	3657	Blue Walker Tights	1	1	15
4909	Ranger's Gift	3658	Blue Walker Jambeau	1	1	15
4909	Ranger's Gift	3677	Yellow Master Hair Lace	1	1	15
4909	Ranger's Gift	3671	Yellow Master Cuirass	1	1	15
4909	Ranger's Gift	3673	Yellow Master Bracer	1	1	15
4909	Ranger's Gift	3674	Yellow Master Tights	1	1	15
4909	Ranger's Gift	3675	Yellow Master Jambeau	1	1	15
4909	Ranger's Gift	3876	Tender Abysmal Hair Lace	1	1	15
4909	Ranger's Gift	3871	Tender Abysmal Cuirass	1	1	15
4909	Ranger's Gift	3873	Tender Abysmal Bracer	1	1	15
4909	Ranger's Gift	3874	Tender Abysmal Tights	1	1	15
4909	Ranger's Gift	3875	Tender Abysmal Jambeau	1	1	15
4909	Ranger's Gift	5201	Green Judgement Hairlace	1	1	15
4909	Ranger's Gift	5202	Green Judgement Cuirass	1	1	15
4909	Ranger's Gift	5204	Green Judgement Bracer	1	1	15
4909	Ranger's Gift	5203	Green Judgement Tights	1	1	15
4909	Ranger's Gift	5205	Green Judgement Jambeau	1	1	15
4909	Ranger's Gift	5531	High Elephant Hair lace	1	1	15
4909	Ranger's Gift	5532	High Elephant Cuirass	1	1	15
4909	Ranger's Gift	5533	High Elephant Bracer	1	1	15
4909	Ranger's Gift	5534	High Elephant Tights	1	1	15
4909	Ranger's Gift	5535	High Elephant Gem Boer	1	1	15
4909	Ranger's Gift	4299	Redshine Cuirass	1	1	5
4909	Ranger's Gift	4300	Redshine Bracers	1	1	5
4909	Ranger's Gift	4301	Redshine Tights	1	1	5
4909	Ranger's Gift	4302	Redshine Jambeau	1	1	5
4909	Ranger's Gift	4303	Whiteknight Cuirass	1	1	5
4909	Ranger's Gift	4304	Whiteknight Bracers	1	1	5
4909	Ranger's Gift	4305	Whiteknight Tights	1	1	5
4909	Ranger's Gift	4306	Whiteknight Jambeau	1	1	5
4909	Ranger's Gift	4307	Deepforest Hair Lace	1	1	5
4909	Ranger's Gift	4308	Deepforest Cuirass	1	1	5
4909	Ranger's Gift	4309	Deepforest Bracers	1	1	5
4909	Ranger's Gift	4310	Deepforest Tights	1	1	5
4909	Ranger's Gift	4311	Deepforest Jambeau	1	1	5
4909	Ranger's Gift	4316	Darkleaper Hair Lace	1	1	5
4909	Ranger's Gift	4312	Darkleaper Cuirass	1	1	5
4909	Ranger's Gift	4313	Darkleaper Bracers	1	1	5
4909	Ranger's Gift	4314	Darkleaper Tights	1	1	5
4909	Ranger's Gift	4315	Darkleaper Jambeau	1	1	5
4909	Ranger's Gift	4321	Grey Cloud Hair Lace	1	1	5
4909	Ranger's Gift	4317	Grey Cloud Cuirass	1	1	5
4909	Ranger's Gift	4318	Gray Cloud Bracer	1	1	5
4909	Ranger's Gift	4319	Grey Cloud Tights	1	1	5
4909	Ranger's Gift	4320	Grey Cloud Jambeau	1	1	5
4909	Ranger's Gift	4326	Blue Walker Hair Lace	1	1	5
4909	Ranger's Gift	4322	Blue Walker Cuirass	1	1	5
4909	Ranger's Gift	4323	Blue Walker Bracer	1	1	5
4909	Ranger's Gift	4324	Blue Walker Tights	1	1	5
4909	Ranger's Gift	4325	Blue Walker Jambeau	1	1	5
4909	Ranger's Gift	4331	Yellow Master Hair Lace	1	1	5
4909	Ranger's Gift	4327	Yellow Master Cuirass	1	1	5
4909	Ranger's Gift	4328	Yellow Master Bracer	1	1	5
4909	Ranger's Gift	4329	Yellow Master Tights	1	1	5
4909	Ranger's Gift	4330	Yellow Master Jambeau	1	1	5
4909	Ranger's Gift	4399	Tender Abysmal Hair Lace	1	1	5
4909	Ranger's Gift	4395	Tender Abysmal Cuirass	1	1	5
4909	Ranger's Gift	4396	Tender Abysmal Bracer	1	1	5
4909	Ranger's Gift	4397	Tender Abysmal Tights	1	1	5
4909	Ranger's Gift	4398	Tender Abysmal Jambeau	1	1	5
4909	Ranger's Gift	5284	Green Judgement Hairlace	1	1	5
4909	Ranger's Gift	5285	Green Judgement Cuirass	1	1	5
4909	Ranger's Gift	5287	Green Judgement Bracer	1	1	5
4909	Ranger's Gift	5286	Green Judgement Tights	1	1	5
4909	Ranger's Gift	5288	Green Judgement Jambeau	1	1	5
4909	Ranger's Gift	5631	High Elephant Hair lace	1	1	5
4909	Ranger's Gift	5632	High Elephant Cuirass	1	1	5
4909	Ranger's Gift	5633	High Elephant Bracer	1	1	5
4909	Ranger's Gift	5634	High Elephant Tights	1	1	5
4909	Ranger's Gift	5635	High Elephant Gem Boer	1	1	5
4909	Ranger's Gift	2728	Bronze Kataria	1	1	70
4909	Ranger's Gift	2730	Battle Kataria	1	1	70
4909	Ranger's Gift	2733	Iron Kataria	1	1	70
4909	Ranger's Gift	2736	Darkeye Kataria	1	1	70
4909	Ranger's Gift	2739	Melting Kataria	1	1	70
4909	Ranger's Gift	2742	Slash Kataria	1	1	70
4909	Ranger's Gift	3733	Kataria of Agony	1	1	70
4909	Ranger's Gift	3736	Faith Kataria	1	1	70
4909	Ranger's Gift	3739	Fatal Kataria	1	1	70
4909	Ranger's Gift	3742	Adamantine Kataria	1	1	70
4909	Ranger's Gift	5249	Diamond Dust Kataria	1	1	70
4909	Ranger's Gift	4073	Silver Kataria	1	1	15
4909	Ranger's Gift	4074	Shadow Kataria	1	1	15
4909	Ranger's Gift	4075	Luna Kataria	1	1	15
4909	Ranger's Gift	4076	Splash Kataria	1	1	15
4909	Ranger's Gift	4077	Blood Kataria	1	1	15
4909	Ranger's Gift	4078	Eternal Flight Kataria	1	1	15
4909	Ranger's Gift	4079	Kataria of Justice	1	1	15
4909	Ranger's Gift	4080	Gaia Empress Kataria	1	1	15
4909	Ranger's Gift	4745	Astral Buster Kataria	1	1	15
4909	Ranger's Gift	4746	Leviathan Kataria	1	1	15
4909	Ranger's Gift	2731	Silver Kataria	1	1	15
4909	Ranger's Gift	2734	Shadow Kataria	1	1	15
4909	Ranger's Gift	2737	Luna Kataria	1	1	15
4909	Ranger's Gift	2740	Splash Kataria	1	1	15
4909	Ranger's Gift	2743	Blood Kataria	1	1	15
4909	Ranger's Gift	3734	Eternal Flight Kataria	1	1	15
4909	Ranger's Gift	3737	Kataria of Justice	1	1	15
4909	Ranger's Gift	3740	Gaia Empress Kataria	1	1	15
4909	Ranger's Gift	3743	Astral Buster Kataria	1	1	15
4909	Ranger's Gift	5250	Leviathan Kataria	1	1	15
4909	Ranger's Gift	1933	Nature Bow	1	1	50
4909	Ranger's Gift	538	Rampant bow	1	1	50
4909	Ranger's Gift	1046	Silver Ray Bow	1	1	50
4909	Ranger's Gift	1934	Aurora Bow	1	1	50
4909	Ranger's Gift	1936	Angel Bow	1	1	50
4909	Ranger's Gift	1938	Elflord Bow	1	1	50
4909	Ranger's Gift	3261	Beasttail Bow	1	1	50
4909	Ranger's Gift	3264	Redheart Bow	1	1	50
4909	Ranger's Gift	3267	Helixhorn Bow	1	1	50
4909	Ranger's Gift	3270	Scarletclaw Bow	1	1	50
4909	Ranger's Gift	5237	Arrowbreath Bow	1	1	50
4909	Ranger's Gift	4041	Spectrum Bow	1	1	15
4909	Ranger's Gift	4042	Blue Eve's Bow	1	1	15
4909	Ranger's Gift	4043	Burning Bow	1	1	15
4909	Ranger's Gift	4044	Arcane Bow	1	1	15
4909	Ranger's Gift	4045	Martial Bow	1	1	15
4909	Ranger's Gift	4046	Headsweeper Bow	1	1	15
4909	Ranger's Gift	4047	Silentdeath Bow	1	1	15
4909	Ranger's Gift	4048	Immortalbard Bow	1	1	15
4909	Ranger's Gift	4594	Bloodchaser Bow	1	1	15
4909	Ranger's Gift	4595	Forest Wanderer's Bow	1	1	15
4909	Ranger's Gift	537	Spectrum Bow	1	1	25
4909	Ranger's Gift	839	Blue Eve's Bow	1	1	25
4909	Ranger's Gift	1935	Burning Bow	1	1	25
4909	Ranger's Gift	1937	Arcane Bow	1	1	25
4909	Ranger's Gift	1939	Martial Bow	1	1	25
4909	Ranger's Gift	3262	Headsweeper Bow	1	1	25
4909	Ranger's Gift	3265	Silentdeath Bow	1	1	25
4909	Ranger's Gift	3268	Immortalbard Bow	1	1	25
4909	Ranger's Gift	3271	Bloodchaser Bow	1	1	25
