TID	NAME	UseNormalAttack	HateRace	HateRacePercent	HateClass	HateClassPercent	FollowerTID	FollowerNUM	Max_CumulativeFollower	Min_UpkeepFollower	Skill1	SkillCondition	SkillCount	Skill2	SkillCondition	SkillCount	Skill3	SkillCondition	SkillCount	Skill4	SkillCondition	SkillCount	Skill5	SkillCondition	SkillCount	Item1	ItemUseHPLimit	ItemUseNumber	ItemUseInterval	Guard	GuardObject	PreemptiveType	PreemptiveCondition1	PreemptiveCondition2	PreemptiveCondition3	PreemptiveRange	Immunity	ImmunPercent	Attribute	SummonTID	SummonMaxCount	SearchEnemy	StopFight	Escape	EscapteHP	EscapeTime	EscapeNumber	LinkMonsterTID	LinkMonsterSight	HideMonster	HideMonsterHP	HideMonsterTime	MaintenanceRange	Helper	LootItem	LootItemTime	RandomTarget	PinchMonster	Visibility
18173	게스펜	1	인간	120	전사	120					1254;1	HP;100%;이하	무한;	1255;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
18183	위즈든	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
19743	칼리만	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
18193	파울로	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
18203	티르폰	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
18213	켈베론	1	인간	120	전사	120					1252;1	HP;100%;이하	무한;	1253;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
18063	가우롱	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
18073	페이오	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
17493	바얄	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
17483	레기아	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
18233	무라드	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
18223	라이첸	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			14																							
19283	쉬러드 아이리온 블루윙	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
19293	쉬러드 아이리온 그린윙	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
19303	쉬러드 아이리온 그레이윙	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
19323	나인폭스 바이탈 아인	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
19333	나인폭스 바이탈 츠바이	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
19313	나인폭스 바이탈 드라이	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
14893	폴른 비트레이어 솔져	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
14903	폴른 비트레이어 가디언	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
14333	폴른 비트레이어 퀸	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
14773	자이안트 호넷 솔져	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			14																							
14783	자이안트 호넷 드론	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
14283	자이안트 호넷 퀸	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19263	타이탄 나이트 슈터	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19273	타이탄 나이트 어절트	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19373	타이탄 나이트 킹	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	1211;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			15																							
19343	에인션트 워머신 라이어	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19353	에인션트 워머신 레퀴엠	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19363	에인션트 워머신 쇼크	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			15																							
19383	에인션트 드라코니언 하울러	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	1208;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			15																							
19243	천룡대 슬레이어	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	1276;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			15																							
19253	천룡대 오비터	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	1277;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			15																							
19393	천룡대 서머너	1	인간	120	전사	120					955;1	HP;100%;이하	횟수;1	1278;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			15																							
19213	타르타산드라	1	인간	120	전사	120					956;1	HP;100%;이하	횟수;1	1267;1	HP;100%;이하	무한;	1268;1	HP;100%;이하	무한;	1269;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;							1	타겟;LV;90;이상;금지			15																							
19223	광격의 리뮈비르	1	인간	120	전사	120					1270;1	HP;100%;이하	무한;	1271;1	HP;100%;이하	무한;	1272;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;										1	타겟;LV;90;이상;금지			15																							
19233	섬광의 루즈루	1	인간	120	전사	120					1273;1	HP;100%;이하	무한;	1274;1	HP;100%;이하	무한;	1275;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;										1	타겟;LV;90;이상;금지			15																							
19933	불꽃의 기사	1	인간	120	전사	120					1360;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19923	불꽃의 사냥꾼	1	인간	120	전사	120					1361;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19943	불꽃의 마법사	1	인간	120	전사	120					1362;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19763	불꽃의 약탈자	1	인간	120	전사	120					1363;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19773	불꽃의 착취자	1	인간	120	전사	120					1364;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19753	분노의 포효	1	인간	120	전사	120	1992;1993;1994;1996;1997	5	5	3	1365;1	HP;100%;이하	무한;	1366;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
19913	핏줄의 전사	1	인간	120	전사	120					1367;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19893	핏줄의 척후병	1	인간	120	전사	120					1368;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19903	핏줄의 마법사	1	인간	120	전사	120					1369;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19833	생명의 사냥꾼	1	인간	120	전사	120					1370;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19843	생명의 습격자	1	인간	120	전사	120					1371;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19823	고요의 외침	1	인간	120	전사	120	1983;1984;1989;1990;1991	5	5	3	1372;1	HP;100%;이하	무한;	1373;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
19853	태풍의 기사	1	인간	120	전사	120					1374;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19873	태풍의 궁수	1	인간	120	전사	120					1375;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19883	태풍의 마법사	1	인간	120	전사	120					1376;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19793	칼날의 감시자	1	인간	120	전사	120					1377;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19803	칼날의 강탈자	1	인간	120	전사	120					1378;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
19783	고통의 비명	1	인간	120	전사	120	1978;1979;1980;1985;1988	5	5	3	1379;1	HP;100%;이하	무한;	1380;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
19863	헤븐즈 헬의 군주	1	인간	120	전사	120	1977;1980;1984	5	5	3	1381;1	HP;100%;이하	무한;	1382;1	HP;100%;이하	무한;	1383;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;										1	타겟;LV;90;이상;금지			10																							
19963	데몬로드 아크데몬	1	인간	120	전사	120	1995	3	3	3	1388;1	HP;100%;이하	무한;	1389;1	HP;100%;이하	무한;	1390;1	HP;100%;이하	무한;	1391;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;							1	타겟;LV;120;이상;금지			40			고정																				60
19953	아슈탈 코어	1	인간	120	전사	120																										1	타겟;LV;120;이상;금지			40			고정																			1996	
20903	브리시	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			7																							
20203	쿠루	1	오크	125	궁수	110																										1	타겟;LV;90;이상;금지			7																							
20213	카이마	1	오크	125	전사	125																										1	타겟;LV;90;이상;금지			7																							
20223	사펜	1	인간	125	전사	110					376;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20243	나딜	1	인간	120	궁수	125																										1	타겟;LV;90;이상;금지			7																							
20233	메이마	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20253	세우스	1	인간	130	전사	120																										1	타겟;LV;90;이상;금지			7																							
20263	베올린	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20273	슈네	1	인간	130	궁수	125					348;1	HP;100%;이하	무한;	193;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20283	하미아	1	인간	125	전사	110					349;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20293	키리슈드	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20303	베이트	1	오크	130	법사	125																										1	타겟;LV;90;이상;금지			7																							
20313	안크안크	1	오크	125	궁수	110					372;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20323	케룬	1	인간	130	전사	120					186;1	HP;100%;이하	무한;	199;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20333	카레스	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20343	하이네	1	인간	130	법사	110					826;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20353	렛체	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20363	나쉬	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20373	헤르큘	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			7																							
20383	다이엘	1	인간	130	법사	110					813;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20393	펠릭	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			7																							
20403	카즈아	1	인간	120	전사	120					954;1	HP;100%;이하	횟수;1	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20413	자케루	1	문엘프	120	궁수	100					417;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			7																							
20533	붉은 박쥐	1	인간	120	궁수	125					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			7																							
20543	락 해머	1	오크	130	법사	125																										1	타겟;LV;90;이상;금지			7																							
20623	저주받은 검사	1	오크	120	전사	100					441;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20633	트롤 버서커	1	오크	110	법사	115					120;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20553	아이언 서번트	1	오크	125	궁수	110					192;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			7																							
20563	워울프	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			7																							
20573	구울 디퍼	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			7																							
20733	바실리스	1	오크	110	궁수	110					349;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20643	놀 검투사	1	인간	100	궁수	100					373;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20653	볼케이논	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20663	리자드맨 대장	1	인간	110	전사	110					183;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20583	이블 레버넌트	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			7																							
20593	데스사이즈	1	인간	120	궁수	100																										1	타겟;LV;90;이상;금지			7																							
20703	좀비 킹	1	인간	130	법사	110					185;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20723	암흑기사	1	오크	120	법사	100					442;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20713	소드 콜렉터	1	인간	130	전사	120																										1	타겟;LV;90;이상;금지			7																							
20603	배틀 호크애로우	1	오크	120	전사	100					194;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			7																							
20613	고르곤 워리어	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			7																							
20673	아리아드네	1	오크	130	법사	125					188;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20683	로아 군단장	1	인간	100	궁수	100					376;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20743	에우리알레 퀸	1	문엘프	120	궁수	100					417;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
20693	하켄 쉐도우	1	인간	120	전사	120					1254;1	HP;100%;이하	무한;	1255;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
21143	시저스 블란트 	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			8																							
21173	에우리알레 궁수 	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
21183	자켄 	1	인간	100	궁수	100					372;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21193	오크 메이지 	1	오크	120	법사	100					444;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21203	피르볼그 도굴꾼 	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
21213	미이라 솔저 	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
21223	비셔스 노이즈 	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
21233	자이언트 히드라 	1	인간	120	궁수	125					121;1	HP;100%;이하	무한;	193;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21243	투탕카멘 	1	문엘프	120	전사	100					416;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
21253	레퀴메스 포식자 	1	인간	120	전사	100					437;1	HP;100%;이하	무한;	194;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
21263	흡고블린 주술사 	1	오크	110	전사	125					180;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21273	기글러 암살자 	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
21283	애로우 투르카벤 	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
21293	룬박쥐 리더 	1	인간	120	궁수	125					187;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21303	에키드나 	1	인간	130	궁수	125					345;1	HP;100%;이하	무한;	193;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
21313	스켈레톤 버서커 	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
21323	오글리언 전사 	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
21333	블레이드 샤드댄서 	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
21343	악몽의 군주 	1	인간	120	전사	120					704;1	HP;100%;이하	무한;	705;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
21353	라이온헤드 	1	인간	120	전사	120					494;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
21363	이계의 마도사 	1	문엘프	120	궁수	100					438;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
21373	그리더 사령관 	1	인간	120	전사	120					1208;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			13																							
21683	스페인 싸커볼	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21663	영국 싸커볼	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			13																							
21653	브라질 싸커볼	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21673	아르헨티나 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21643	이탈리아 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21623	독일 싸커볼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			13																							
21593	네델란드 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21633	프랑스 싸커볼	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21613	포르투갈 싸커볼	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			13																							
21603	코트리부아르 싸커볼	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21583	칠레 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21573	파라과이 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21563	멕시코 싸커볼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			13																							
21553	가나 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21543	세르비아 싸커볼	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21533	카메룬 싸커볼	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			13																							
21523	나이지리아 싸커볼	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21483	미국 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21513	우루과이 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21473	남아공 싸커볼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			13																							
21503	호주 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21463	덴마크 싸커볼	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21493	그리스 싸커볼	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			13																							
21453	스위스 싸커볼	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			13																							
21443	한국 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21433	일본 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21423	슬로바키아 싸커볼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			13																							
21413	슬로베니아 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21403	알제리 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21393	온두라스 싸커볼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			13																							
21383	뉴질랜드 싸커볼	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			13																							
21693	기글러 듀얼소드	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			10																							
21703	블룬독 용병	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			10																							
21713	하트로더 메이지	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			9																							
21723	서큐버스 윕	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
21733	에텐 워리어	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			10																							
21743	하트로더 팬텀	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			9																							
21753	블룬독 전사	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			10																							
21763	퀘아사 징벌자	1	문엘프	120	궁수	100					197;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
22033	가고일 파수꾼	1	오크	130	궁수	120					199;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
21773	켄타우르스 추방자	1	인간	125	전사	110					184;1	HP;100%;이하	무한;	194;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
21783	고블린 부족장	1	인간	120	법사	110					179;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
22043	프리지 본드맨 프레셔	1	인간	120	전사	120					195;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21793	제부스 히트쇼커	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
21803	제부스 바쥬라	1	인간	120	전사	120					481;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21813	에메랄드 미라쥬	1	인간	125	법사	120					377;1	HP;100%;이하	무한;	194;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
21823	바이퍼 로드	1	인간	120	전사	120					181;1	HP;100%;이하	무한;	193;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8				204;205	1																		
21833	듀리븐 대왕	1	인간	120	전사	120					374;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8				213	2																		
21843	리치 근위병	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
21853	블러드 배틀 나이트	1	인간	120	전사	120					7;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21863	에리니에스 위치	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
21873	리치 위자드	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
21883	배틀 콜로서스	1	인간	120	전사	120					223;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21893	배틀 소서러 메이저	1	인간	120	전사	120					12;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21903	배틀 리츠 버서커	1	인간	120	전사	120					128;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21913	배틀 팬텀 아처	1	인간	120	전사	120					47;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			10																							
21923	체리엇 버서커	1	인간	120	전사	120					1211;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			14																							
21933	루인 글레디에이터	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			9																							
21943	배틀 소울 키퍼	1	인간	120	전사	120					18;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			10																							
21953	부활한 고대 영웅	1	인간	130	법사	110					801;1	HP;100%;이하	무한;	802;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
21963	겁화의 주인	1	인간	120	전사	120					419;1	HP;100%;이하	무한;	435;1	HP;100%;이하	무한;	436;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
21973	지옥의 방문자	1	인간	120	전사	120					1372;1	HP;100%;이하	무한;	1373;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;													1	타겟;LV;90;이상;금지			10																							
22053	저주받은 헌터 마스터	1	인간	120	전사	120					778;1	HP;100%;이하	무한;	779;1	HP;100%;이하	무한;	776;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;										1	타겟;LV;90;이상;금지			15																							
22083	기글러 듀얼소드 리콜	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
22093	기글러 암살자 리콜	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
22103	블룬독 용병 리콜	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
22113	블룬독 전사 리콜	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			10																							
334	암흑거미	1	인간	110	전사	110																										1	타겟;LV;90;이상;금지			7																							
4504	그린 웜	1	오크	110	궁수	110																										1	타겟;LV;90;이상;금지			8																							
4734	어린 바릭	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
144	거대 박쥐	1	인간	120	법사	110																										1	타겟;LV;90;이상;금지			8																							
4524	옐로우 웜	1	오크	120	전사	115																										1	타겟;LV;90;이상;금지			8																							
5044	쇠부리 바릭	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
1294	바위거미	1	인간	125	궁수	115																										1	타겟;LV;90;이상;금지			8																							
104	사슴	1	오크	125	법사	115																										1	타겟;LV;90;이상;금지			8																							
7774	레드 아이볼	1	인간	130	전사	120																										1	타겟;LV;90;이상;금지			8																							
204	고블린	1	오크	130	궁수	120																										1	타겟;LV;90;이상;금지			8																							
314	거대 나방	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			8																							
6484	그린 몰드	1	오크	110	전사	125																										1	타겟;LV;90;이상;금지			8																							
114	멧돼지	1	인간	120	궁수	125																										1	타겟;LV;90;이상;금지			8																							
824	동굴박쥐	1	오크	120	법사	125																										1	타겟;LV;90;이상;금지			8																							
8034	실크 아이볼	1	인간	125	전사	110																										1	타겟;LV;90;이상;금지			8																							
684	고블린 정찰자	1	오크	125	궁수	110																										1	타겟;LV;90;이상;금지			8																							
