MonsterName	MonsterTID	ItemCount	ItemName	ItemTID	Min	Max	Rate
Young Bran	847	1		6076	1	1	500
Duriven Searcher	854	2		5010	1	1	15
Duriven Searcher	854	2		5020	1	1	30
Duriven Searcher	854	2		1857	1	1	500
Duriven Searcher	854	2		1862	1	1	500
Duriven Searcher	854	2		1892	1	1	500
Duriven Searcher	854	2		1867	1	1	500
Duriven Searcher	854	2		1872	1	1	500
Duriven Searcher	854	2		1877	1	1	500
Duriven Searcher	854	2		1882	1	1	500
Duriven Searcher	854	2		1887	1	1	500
Duriven Searcher	854	2		6076	1	1	500
Robatom	855	2		5010	1	1	15
Robatom	855	2		5020	1	1	30
Robatom	855	2		1857	1	1	500
Robatom	855	2		1862	1	1	500
Robatom	855	2		1892	1	1	500
Robatom	855	2		1867	1	1	500
Robatom	855	2		1872	1	1	500
Robatom	855	2		1877	1	1	500
Robatom	855	2		1882	1	1	500
Robatom	855	2		1887	1	1	500
Robatom	855	2		6076	1	1	500
Queasa Guide	873	1		1857	1	1	500
Queasa Guide	873	1		1862	1	1	500
Queasa Guide	873	1		1892	1	1	500
Queasa Guide	873	1		1867	1	1	500
Queasa Guide	873	1		1872	1	1	500
Queasa Guide	873	1		1877	1	1	500
Queasa Guide	873	1		1882	1	1	500
Queasa Guide	873	1		1887	1	1	500
Queasa Guide	873	1		6076	1	1	500
Queasa Judge	875	2		5012	1	1	30
Queasa Judge	875	2		1857	1	1	500
Queasa Judge	875	2		1862	1	1	500
Queasa Judge	875	2		1892	1	1	500
Queasa Judge	875	2		1867	1	1	500
Queasa Judge	875	2		1872	1	1	500
Queasa Judge	875	2		1877	1	1	500
Queasa Judge	875	2		1882	1	1	500
Queasa Judge	875	2		1887	1	1	500
Queasa Judge	875	2		6076	1	1	500
Hira Soldier	884	2		5012	1	1	30
Hira Soldier	884	2		5022	1	1	30
Hira Soldier	884	2		1857	1	1	500
Hira Soldier	884	2		1862	1	1	500
Hira Soldier	884	2		1892	1	1	500
Hira Soldier	884	2		1867	1	1	500
Hira Soldier	884	2		1872	1	1	500
Hira Soldier	884	2		1877	1	1	500
Hira Soldier	884	2		1882	1	1	500
Hira Soldier	884	2		1887	1	1	500
Hira Soldier	884	2		6076	1	1	500
Hira Commander	885	2		5012	1	1	30
Hira Commander	885	2		5022	1	1	30
Hira Commander	885	2		1857	1	1	500
Hira Commander	885	2		1862	1	1	500
Hira Commander	885	2		1892	1	1	500
Hira Commander	885	2		1867	1	1	500
Hira Commander	885	2		1872	1	1	500
Hira Commander	885	2		1877	1	1	500
Hira Commander	885	2		1882	1	1	500
Hira Commander	885	2		1887	1	1	500
Hira Commander	885	2		6076	1	1	500
Lequimes King	888	1		451	1	1	100000
Amblord Hellmighty	889	2		451	1	1	100000
Mortar	904	2		451	1	1	100000
Amantorg	906	2		14531	2	2	100000
Amantorg	906	2		14541	2	2	100000
Barsch	909	2		5013	1	1	30
Barsch	909	2		1857	1	1	500
Barsch	909	2		1862	1	1	500
Barsch	909	2		1892	1	1	500
Barsch	909	2		1867	1	1	500
Barsch	909	2		1872	1	1	500
Barsch	909	2		1877	1	1	500
Barsch	909	2		1882	1	1	500
Barsch	909	2		1887	1	1	500
Barsch	909	2		6076	1	1	500
Bakum	910	2		5013	1	1	30
Bakum	910	2		1857	1	1	500
Bakum	910	2		1862	1	1	500
Bakum	910	2		1892	1	1	500
Bakum	910	2		1867	1	1	500
Bakum	910	2		1872	1	1	500
Bakum	910	2		1877	1	1	500
Bakum	910	2		1882	1	1	500
Bakum	910	2		1887	1	1	500
Bakum	910	2		6076	1	1	500
Tara	911	2		451	1	1	100000
Sparta	912	2		5010	1	1	15
Sparta	912	2		5020	1	1	30
Sparta	912	2		1857	1	1	500
Sparta	912	2		1862	1	1	500
Sparta	912	2		1892	1	1	500
Sparta	912	2		1867	1	1	500
Sparta	912	2		1872	1	1	500
Sparta	912	2		1877	1	1	500
Sparta	912	2		1882	1	1	500
Sparta	912	2		1887	1	1	500
Sparta	912	2		6076	1	1	500
Kobolt Sorcerer	916	2		451	1	1	100000
Zero	917	2		5013	1	1	30
Zero	917	2		1857	1	1	500
Zero	917	2		1862	1	1	500
Zero	917	2		1892	1	1	500
Zero	917	2		1867	1	1	500
Zero	917	2		1872	1	1	500
Zero	917	2		1877	1	1	500
Zero	917	2		1882	1	1	500
Zero	917	2		1887	1	1	500
Zero	917	2		6076	1	1	500
Mysterio	918	2		451	1	1	100000
Blank	919	2		5013	1	1	30
Blank	919	2		1857	1	1	500
Blank	919	2		1862	1	1	500
Blank	919	2		1892	1	1	500
Blank	919	2		1867	1	1	500
Blank	919	2		1872	1	1	500
Blank	919	2		1877	1	1	500
Blank	919	2		1882	1	1	500
Blank	919	2		1887	1	1	500
Blank	919	2		6076	1	1	500
Kobolt Thrower	927	2		5009	1	1	20
Kobolt Thrower	927	2		1856	1	1	500
Kobolt Thrower	927	2		1861	1	1	500
Kobolt Thrower	927	2		1891	1	1	500
Kobolt Thrower	927	2		1866	1	1	500
Kobolt Thrower	927	2		1871	1	1	500
Kobolt Thrower	927	2		1876	1	1	500
Kobolt Thrower	927	2		1881	1	1	500
Kobolt Thrower	927	2		1886	1	1	500
Kobolt Thrower	927	2		6075	1	1	500
Grave Zombie Lord	950	1		1855	1	1	500
Grave Zombie Lord	950	1		1860	1	1	500
Grave Zombie Lord	950	1		1890	1	1	500
Grave Zombie Lord	950	1		1865	1	1	500
Grave Zombie Lord	950	1		1870	1	1	500
Grave Zombie Lord	950	1		1875	1	1	500
Grave Zombie Lord	950	1		1880	1	1	500
Grave Zombie Lord	950	1		1885	1	1	500
Grave Zombie Lord	950	1		6074	1	1	500
Frenzy Zombie Lord	951	1		1855	1	1	500
Frenzy Zombie Lord	951	1		1860	1	1	500
Frenzy Zombie Lord	951	1		1890	1	1	500
Frenzy Zombie Lord	951	1		1865	1	1	500
Frenzy Zombie Lord	951	1		1870	1	1	500
Frenzy Zombie Lord	951	1		1875	1	1	500
Frenzy Zombie Lord	951	1		1880	1	1	500
Frenzy Zombie Lord	951	1		1885	1	1	500
Frenzy Zombie Lord	951	1		6074	1	1	500
Swindle Zombie Lord	952	1		1855	1	1	500
Swindle Zombie Lord	952	1		1860	1	1	500
Swindle Zombie Lord	952	1		1890	1	1	500
Swindle Zombie Lord	952	1		1865	1	1	500
Swindle Zombie Lord	952	1		1870	1	1	500
Swindle Zombie Lord	952	1		1875	1	1	500
Swindle Zombie Lord	952	1		1880	1	1	500
Swindle Zombie Lord	952	1		1885	1	1	500
Swindle Zombie Lord	952	1		6074	1	1	500
Poison Spider	983	2		5007	1	1	10
Poison Spider	983	2		5015	1	1	20
Poison Spider	983	2		5016	1	1	25
Poison Spider	983	2		5017	1	1	30
Poison Spider	983	2		1856	1	1	500
Poison Spider	983	2		1861	1	1	500
Poison Spider	983	2		1891	1	1	500
Poison Spider	983	2		1866	1	1	500
Poison Spider	983	2		1871	1	1	500
Poison Spider	983	2		1876	1	1	500
Poison Spider	983	2		1881	1	1	500
Poison Spider	983	2		1886	1	1	500
Poison Spider	983	2		6075	1	1	500
Giant Spider Knight	984	2		5007	1	1	10
Giant Spider Knight	984	2		5015	1	1	20
Giant Spider Knight	984	2		5016	1	1	25
Giant Spider Knight	984	2		5017	1	1	30
Giant Spider Knight	984	2		1856	1	1	500
Giant Spider Knight	984	2		1861	1	1	500
Giant Spider Knight	984	2		1891	1	1	500
Giant Spider Knight	984	2		1866	1	1	500
Giant Spider Knight	984	2		1871	1	1	500
Giant Spider Knight	984	2		1876	1	1	500
Giant Spider Knight	984	2		1881	1	1	500
Giant Spider Knight	984	2		1886	1	1	500
Giant Spider Knight	984	2		6075	1	1	500
Babilague Commander	985	2		5007	1	1	10
Babilague Commander	985	2		5015	1	1	20
Babilague Commander	985	2		5016	1	1	25
Babilague Commander	985	2		5017	1	1	30
Babilague Commander	985	2		1856	1	1	500
Babilague Commander	985	2		1861	1	1	500
Babilague Commander	985	2		1891	1	1	500
Babilague Commander	985	2		1866	1	1	500
Babilague Commander	985	2		1871	1	1	500
Babilague Commander	985	2		1876	1	1	500
Babilague Commander	985	2		1881	1	1	500
Babilague Commander	985	2		1886	1	1	500
Babilague Commander	985	2		6075	1	1	500
Bat Keyzle	986	2		5007	1	1	10
Bat Keyzle	986	2		5015	1	1	20
Bat Keyzle	986	2		5016	1	1	25
Bat Keyzle	986	2		5017	1	1	30
Bat Keyzle	986	2		1856	1	1	500
Bat Keyzle	986	2		1861	1	1	500
Bat Keyzle	986	2		1891	1	1	500
Bat Keyzle	986	2		1866	1	1	500
Bat Keyzle	986	2		1871	1	1	500
Bat Keyzle	986	2		1876	1	1	500
Bat Keyzle	986	2		1881	1	1	500
Bat Keyzle	986	2		1886	1	1	500
Bat Keyzle	986	2		6075	1	1	500
Cave Bat Commander	987	2		5007	1	1	10
Cave Bat Commander	987	2		5015	1	1	20
Cave Bat Commander	987	2		5016	1	1	25
Cave Bat Commander	987	2		5017	1	1	30
Cave Bat Commander	987	2		1856	1	1	500
Cave Bat Commander	987	2		1861	1	1	500
Cave Bat Commander	987	2		1891	1	1	500
Cave Bat Commander	987	2		1866	1	1	500
Cave Bat Commander	987	2		1871	1	1	500
Cave Bat Commander	987	2		1876	1	1	500
Cave Bat Commander	987	2		1881	1	1	500
Cave Bat Commander	987	2		1886	1	1	500
Cave Bat Commander	987	2		6075	1	1	500
Norgen Lord	988	2		5007	1	1	10
Norgen Lord	988	2		5015	1	1	20
Norgen Lord	988	2		5016	1	1	25
Norgen Lord	988	2		5017	1	1	30
Norgen Lord	988	2		1856	1	1	500
Norgen Lord	988	2		1861	1	1	500
Norgen Lord	988	2		1891	1	1	500
Norgen Lord	988	2		1866	1	1	500
Norgen Lord	988	2		1871	1	1	500
Norgen Lord	988	2		1876	1	1	500
Norgen Lord	988	2		1881	1	1	500
Norgen Lord	988	2		1886	1	1	500
Norgen Lord	988	2		6075	1	1	500
Dark Assassin	989	2		5007	1	1	10
Dark Assassin	989	2		5015	1	1	20
Dark Assassin	989	2		5016	1	1	25
Dark Assassin	989	2		5017	1	1	30
Dark Assassin	989	2		1856	1	1	500
Dark Assassin	989	2		1861	1	1	500
Dark Assassin	989	2		1891	1	1	500
Dark Assassin	989	2		1866	1	1	500
Dark Assassin	989	2		1871	1	1	500
Dark Assassin	989	2		1876	1	1	500
Dark Assassin	989	2		1881	1	1	500
Dark Assassin	989	2		1886	1	1	500
Dark Assassin	989	2		6075	1	1	500
Assault Dead	990	2		5007	1	1	10
Assault Dead	990	2		5015	1	1	20
Assault Dead	990	2		5016	1	1	25
Assault Dead	990	2		5017	1	1	30
Assault Dead	990	2		1856	1	1	500
Assault Dead	990	2		1861	1	1	500
Assault Dead	990	2		1891	1	1	500
Assault Dead	990	2		1866	1	1	500
Assault Dead	990	2		1871	1	1	500
Assault Dead	990	2		1876	1	1	500
Assault Dead	990	2		1881	1	1	500
Assault Dead	990	2		1886	1	1	500
Assault Dead	990	2		6075	1	1	500
Dark Exman	991	2		5007	1	1	10
Dark Exman	991	2		5015	1	1	20
Dark Exman	991	2		5016	1	1	25
Dark Exman	991	2		5017	1	1	30
Dark Exman	991	2		1856	1	1	500
Dark Exman	991	2		1861	1	1	500
Dark Exman	991	2		1891	1	1	500
Dark Exman	991	2		1866	1	1	500
Dark Exman	991	2		1871	1	1	500
Dark Exman	991	2		1876	1	1	500
Dark Exman	991	2		1881	1	1	500
Dark Exman	991	2		1886	1	1	500
Dark Exman	991	2		6075	1	1	500
Queen Areh	992	2		5007	1	1	10
Queen Areh	992	2		5015	1	1	20
Queen Areh	992	2		5016	1	1	25
Queen Areh	992	2		5017	1	1	30
Queen Areh	992	2		1856	1	1	500
Queen Areh	992	2		1861	1	1	500
Queen Areh	992	2		1891	1	1	500
Queen Areh	992	2		1866	1	1	500
Queen Areh	992	2		1871	1	1	500
Queen Areh	992	2		1876	1	1	500
Queen Areh	992	2		1881	1	1	500
Queen Areh	992	2		1886	1	1	500
Queen Areh	992	2		6075	1	1	500
Spider Queen [FoS]	993	2		6259	1	1	100000
Queen Babilague	994	2		5007	1	1	10
Queen Babilague	994	2		5015	1	1	20
Queen Babilague	994	2		5016	1	1	25
Queen Babilague	994	2		5017	1	1	30
Queen Babilague	994	2		1856	1	1	500
Queen Babilague	994	2		1861	1	1	500
Queen Babilague	994	2		1891	1	1	500
Queen Babilague	994	2		1866	1	1	500
Queen Babilague	994	2		1871	1	1	500
Queen Babilague	994	2		1876	1	1	500
Queen Babilague	994	2		1881	1	1	500
Queen Babilague	994	2		1886	1	1	500
Queen Babilague	994	2		6075	1	1	500
Giant Poison Moth	1025	2		5015	1	1	20
Giant Poison Moth	1025	2		5016	1	1	25
Giant Poison Moth	1025	2		5017	1	1	30
Giant Poison Moth	1025	2		1856	1	1	500
Giant Poison Moth	1025	2		1861	1	1	500
Giant Poison Moth	1025	2		1891	1	1	500
Giant Poison Moth	1025	2		1866	1	1	500
Giant Poison Moth	1025	2		1871	1	1	500
Giant Poison Moth	1025	2		1876	1	1	500
Giant Poison Moth	1025	2		1881	1	1	500
Giant Poison Moth	1025	2		1886	1	1	500
Giant Poison Moth	1025	2		6075	1	1	500
Large Poison Moth	1026	2		5015	1	1	20
Large Poison Moth	1026	2		5016	1	1	25
Large Poison Moth	1026	2		5017	1	1	30
Large Poison Moth	1026	2		1856	1	1	500
Large Poison Moth	1026	2		1861	1	1	500
Large Poison Moth	1026	2		1891	1	1	500
Large Poison Moth	1026	2		1866	1	1	500
Large Poison Moth	1026	2		1871	1	1	500
Large Poison Moth	1026	2		1876	1	1	500
Large Poison Moth	1026	2		1881	1	1	500
Large Poison Moth	1026	2		1886	1	1	500
Large Poison Moth	1026	2		6075	1	1	500
Big Poison Moth	1027	2		5015	1	1	20
Big Poison Moth	1027	2		5016	1	1	25
Big Poison Moth	1027	2		5017	1	1	30
Big Poison Moth	1027	2		1856	1	1	500
Big Poison Moth	1027	2		1861	1	1	500
Big Poison Moth	1027	2		1891	1	1	500
Big Poison Moth	1027	2		1866	1	1	500
Big Poison Moth	1027	2		1871	1	1	500
Big Poison Moth	1027	2		1876	1	1	500
Big Poison Moth	1027	2		1881	1	1	500
Big Poison Moth	1027	2		1886	1	1	500
Big Poison Moth	1027	2		6075	1	1	500
Lazy Bone King	1031	1		1856	1	1	500
Lazy Bone King	1031	1		1861	1	1	500
Lazy Bone King	1031	1		1891	1	1	500
Lazy Bone King	1031	1		1866	1	1	500
Lazy Bone King	1031	1		1871	1	1	500
Lazy Bone King	1031	1		1876	1	1	500
Lazy Bone King	1031	1		1881	1	1	500
Lazy Bone King	1031	1		1886	1	1	500
Lazy Bone King	1031	1		6075	1	1	500
Crazy Bone King	1032	1		1856	1	1	500
Crazy Bone King	1032	1		1861	1	1	500
Crazy Bone King	1032	1		1891	1	1	500
Crazy Bone King	1032	1		1866	1	1	500
Crazy Bone King	1032	1		1871	1	1	500
Crazy Bone King	1032	1		1876	1	1	500
Crazy Bone King	1032	1		1881	1	1	500
Crazy Bone King	1032	1		1886	1	1	500
Crazy Bone King	1032	1		6075	1	1	500
Fury Bone King	1033	1		1856	1	1	500
Fury Bone King	1033	1		1861	1	1	500
Fury Bone King	1033	1		1891	1	1	500
Fury Bone King	1033	1		1866	1	1	500
Fury Bone King	1033	1		1871	1	1	500
Fury Bone King	1033	1		1876	1	1	500
Fury Bone King	1033	1		1881	1	1	500
Fury Bone King	1033	1		1886	1	1	500
Fury Bone King	1033	1		6075	1	1	500
Mura Flying Walker	1076	2		5008	1	1	30
Mura Flying Walker	1076	2		5018	1	1	10
Mura Flying Walker	1076	2		1856	1	1	500
Mura Flying Walker	1076	2		1861	1	1	500
Mura Flying Walker	1076	2		1891	1	1	500
Mura Flying Walker	1076	2		1866	1	1	500
Mura Flying Walker	1076	2		1871	1	1	500
Mura Flying Walker	1076	2		1876	1	1	500
Mura Flying Walker	1076	2		1881	1	1	500
Mura Flying Walker	1076	2		1886	1	1	500
Mura Flying Walker	1076	2		6075	1	1	500
Lote Commander	1077	2		5008	1	1	30
Lote Commander	1077	2		5018	1	1	10
Lote Commander	1077	2		1856	1	1	500
Lote Commander	1077	2		1861	1	1	500
Lote Commander	1077	2		1891	1	1	500
Lote Commander	1077	2		1866	1	1	500
Lote Commander	1077	2		1871	1	1	500
Lote Commander	1077	2		1876	1	1	500
Lote Commander	1077	2		1881	1	1	500
Lote Commander	1077	2		1886	1	1	500
Lote Commander	1077	2		6075	1	1	500
Ciring Striker	1078	2		5008	1	1	30
Ciring Striker	1078	2		5018	1	1	10
Ciring Striker	1078	2		1856	1	1	500
Ciring Striker	1078	2		1861	1	1	500
Ciring Striker	1078	2		1891	1	1	500
Ciring Striker	1078	2		1866	1	1	500
Ciring Striker	1078	2		1871	1	1	500
Ciring Striker	1078	2		1876	1	1	500
Ciring Striker	1078	2		1881	1	1	500
Ciring Striker	1078	2		1886	1	1	500
Ciring Striker	1078	2		6075	1	1	500
Bellos Queen	1079	2		5008	1	1	30
Bellos Queen	1079	2		5018	1	1	10
Bellos Queen	1079	2		1856	1	1	500
Bellos Queen	1079	2		1861	1	1	500
Bellos Queen	1079	2		1891	1	1	500
Bellos Queen	1079	2		1866	1	1	500
Bellos Queen	1079	2		1871	1	1	500
Bellos Queen	1079	2		1876	1	1	500
Bellos Queen	1079	2		1881	1	1	500
Bellos Queen	1079	2		1886	1	1	500
Bellos Queen	1079	2		6075	1	1	500
Nothrin Queen	1080	2		5008	1	1	30
Nothrin Queen	1080	2		5018	1	1	10
Nothrin Queen	1080	2		1856	1	1	500
Nothrin Queen	1080	2		1861	1	1	500
Nothrin Queen	1080	2		1891	1	1	500
Nothrin Queen	1080	2		1866	1	1	500
Nothrin Queen	1080	2		1871	1	1	500
Nothrin Queen	1080	2		1876	1	1	500
Nothrin Queen	1080	2		1881	1	1	500
Nothrin Queen	1080	2		1886	1	1	500
Nothrin Queen	1080	2		6075	1	1	500
Blue Queen	1081	2		5008	1	1	30
Blue Queen	1081	2		5018	1	1	10
Blue Queen	1081	2		1856	1	1	500
Blue Queen	1081	2		1861	1	1	500
Blue Queen	1081	2		1891	1	1	500
Blue Queen	1081	2		1866	1	1	500
Blue Queen	1081	2		1871	1	1	500
Blue Queen	1081	2		1876	1	1	500
Blue Queen	1081	2		1881	1	1	500
Blue Queen	1081	2		1886	1	1	500
Blue Queen	1081	2		6075	1	1	500
Rotso Manticore	1082	2		5018	1	1	10
Rotso Manticore	1082	2		1856	1	1	500
Rotso Manticore	1082	2		1861	1	1	500
Rotso Manticore	1082	2		1891	1	1	500
Rotso Manticore	1082	2		1866	1	1	500
Rotso Manticore	1082	2		1871	1	1	500
Rotso Manticore	1082	2		1876	1	1	500
Rotso Manticore	1082	2		1881	1	1	500
Rotso Manticore	1082	2		1886	1	1	500
Rotso Manticore	1082	2		6075	1	1	500
Dalta Manticore	1083	2		5018	1	1	10
Dalta Manticore	1083	2		1856	1	1	500
Dalta Manticore	1083	2		1861	1	1	500
Dalta Manticore	1083	2		1891	1	1	500
Dalta Manticore	1083	2		1866	1	1	500
Dalta Manticore	1083	2		1871	1	1	500
Dalta Manticore	1083	2		1876	1	1	500
Dalta Manticore	1083	2		1881	1	1	500
Dalta Manticore	1083	2		1886	1	1	500
Dalta Manticore	1083	2		6075	1	1	500
Rune Manticore	1084	2		5018	1	1	10
Rune Manticore	1084	2		1856	1	1	500
Rune Manticore	1084	2		1861	1	1	500
Rune Manticore	1084	2		1891	1	1	500
Rune Manticore	1084	2		1866	1	1	500
Rune Manticore	1084	2		1871	1	1	500
Rune Manticore	1084	2		1876	1	1	500
Rune Manticore	1084	2		1881	1	1	500
Rune Manticore	1084	2		1886	1	1	500
Rune Manticore	1084	2		6075	1	1	500
Mura Queen	1085	2		5018	1	1	10
Mura Queen	1085	2		1856	1	1	500
Mura Queen	1085	2		1861	1	1	500
Mura Queen	1085	2		1891	1	1	500
Mura Queen	1085	2		1866	1	1	500
Mura Queen	1085	2		1871	1	1	500
Mura Queen	1085	2		1876	1	1	500
Mura Queen	1085	2		1881	1	1	500
Mura Queen	1085	2		1886	1	1	500
Mura Queen	1085	2		6075	1	1	500
Lote Queen	1086	2		5018	1	1	10
Lote Queen	1086	2		1856	1	1	500
Lote Queen	1086	2		1861	1	1	500
Lote Queen	1086	2		1891	1	1	500
Lote Queen	1086	2		1866	1	1	500
Lote Queen	1086	2		1871	1	1	500
Lote Queen	1086	2		1876	1	1	500
Lote Queen	1086	2		1881	1	1	500
Lote Queen	1086	2		1886	1	1	500
Lote Queen	1086	2		6075	1	1	500
Ciring Queen	1087	2		5018	1	1	10
Ciring Queen	1087	2		1856	1	1	500
Ciring Queen	1087	2		1861	1	1	500
Ciring Queen	1087	2		1891	1	1	500
Ciring Queen	1087	2		1866	1	1	500
Ciring Queen	1087	2		1871	1	1	500
Ciring Queen	1087	2		1876	1	1	500
Ciring Queen	1087	2		1881	1	1	500
Ciring Queen	1087	2		1886	1	1	500
Ciring Queen	1087	2		6075	1	1	500
Lord Utherus	1121	1		1856	1	1	500
Lord Utherus	1121	1		1861	1	1	500
Lord Utherus	1121	1		1891	1	1	500
Lord Utherus	1121	1		1866	1	1	500
Lord Utherus	1121	1		1871	1	1	500
Lord Utherus	1121	1		1876	1	1	500
Lord Utherus	1121	1		1881	1	1	500
Lord Utherus	1121	1		1886	1	1	500
Lord Utherus	1121	1		6075	1	1	500
Lord Pisar	1122	1		1856	1	1	500
Lord Pisar	1122	1		1861	1	1	500
Lord Pisar	1122	1		1891	1	1	500
Lord Pisar	1122	1		1866	1	1	500
Lord Pisar	1122	1		1871	1	1	500
Lord Pisar	1122	1		1876	1	1	500
Lord Pisar	1122	1		1881	1	1	500
Lord Pisar	1122	1		1886	1	1	500
Lord Pisar	1122	1		6075	1	1	500
Lord Creeping	1123	1		1856	1	1	500
Lord Creeping	1123	1		1861	1	1	500
Lord Creeping	1123	1		1891	1	1	500
Lord Creeping	1123	1		1866	1	1	500
Lord Creeping	1123	1		1871	1	1	500
Lord Creeping	1123	1		1876	1	1	500
Lord Creeping	1123	1		1881	1	1	500
Lord Creeping	1123	1		1886	1	1	500
Lord Creeping	1123	1		6075	1	1	500
Princess Marienne	1124	1		1856	1	1	500
Princess Marienne	1124	1		1861	1	1	500
Princess Marienne	1124	1		1891	1	1	500
Princess Marienne	1124	1		1866	1	1	500
Princess Marienne	1124	1		1871	1	1	500
Princess Marienne	1124	1		1876	1	1	500
Princess Marienne	1124	1		1881	1	1	500
Princess Marienne	1124	1		1886	1	1	500
Princess Marienne	1124	1		6075	1	1	500
Princess Imin	1125	1		1856	1	1	500
Princess Imin	1125	1		1861	1	1	500
Princess Imin	1125	1		1891	1	1	500
Princess Imin	1125	1		1866	1	1	500
Princess Imin	1125	1		1871	1	1	500
Princess Imin	1125	1		1876	1	1	500
Princess Imin	1125	1		1881	1	1	500
Princess Imin	1125	1		1886	1	1	500
Princess Imin	1125	1		6075	1	1	500
Princess Charring	1126	1		1856	1	1	500
Princess Charring	1126	1		1861	1	1	500
Princess Charring	1126	1		1891	1	1	500
Princess Charring	1126	1		1866	1	1	500
Princess Charring	1126	1		1871	1	1	500
Princess Charring	1126	1		1876	1	1	500
Princess Charring	1126	1		1881	1	1	500
Princess Charring	1126	1		1886	1	1	500
Princess Charring	1126	1		6075	1	1	500
Captain Ellius	1127	1		1856	1	1	500
Captain Ellius	1127	1		1861	1	1	500
Captain Ellius	1127	1		1891	1	1	500
Captain Ellius	1127	1		1866	1	1	500
Captain Ellius	1127	1		1871	1	1	500
Captain Ellius	1127	1		1876	1	1	500
Captain Ellius	1127	1		1881	1	1	500
Captain Ellius	1127	1		1886	1	1	500
Captain Ellius	1127	1		6075	1	1	500
Kingpin Garcia	1128	1		1856	1	1	500
Kingpin Garcia	1128	1		1861	1	1	500
Kingpin Garcia	1128	1		1891	1	1	500
Kingpin Garcia	1128	1		1866	1	1	500
Kingpin Garcia	1128	1		1871	1	1	500
Kingpin Garcia	1128	1		1876	1	1	500
Kingpin Garcia	1128	1		1881	1	1	500
Kingpin Garcia	1128	1		1886	1	1	500
Kingpin Garcia	1128	1		6075	1	1	500
General Hairal	1129	1		1856	1	1	500
General Hairal	1129	1		1861	1	1	500
General Hairal	1129	1		1891	1	1	500
General Hairal	1129	1		1866	1	1	500
General Hairal	1129	1		1871	1	1	500
General Hairal	1129	1		1876	1	1	500
General Hairal	1129	1		1881	1	1	500
General Hairal	1129	1		1886	1	1	500
General Hairal	1129	1		6075	1	1	500
Kallip Bandit Charger	1148	2		5009	1	1	20
Kallip Bandit Charger	1148	2		1856	1	1	500
Kallip Bandit Charger	1148	2		1861	1	1	500
Kallip Bandit Charger	1148	2		1891	1	1	500
Kallip Bandit Charger	1148	2		1866	1	1	500
Kallip Bandit Charger	1148	2		1871	1	1	500
Kallip Bandit Charger	1148	2		1876	1	1	500
Kallip Bandit Charger	1148	2		1881	1	1	500
Kallip Bandit Charger	1148	2		1886	1	1	500
Kallip Bandit Charger	1148	2		6075	1	1	500
Kallip Bandit Charger	1148	2		5009	1	1	20
Kallip Bandit Charger	1148	2		1856	1	1	500
Kallip Bandit Charger	1148	2		1861	1	1	500
Kallip Bandit Charger	1148	2		1891	1	1	500
Kallip Bandit Charger	1148	2		1866	1	1	500
Kallip Bandit Charger	1148	2		1871	1	1	500
Kallip Bandit Charger	1148	2		1876	1	1	500
Kallip Bandit Charger	1148	2		1881	1	1	500
Kallip Bandit Charger	1148	2		1886	1	1	500
Kallip Bandit Charger	1148	2		6075	1	1	500
Jerome Bandit Mercenary	1149	2		5009	1	1	20
Jerome Bandit Mercenary	1149	2		1856	1	1	500
Jerome Bandit Mercenary	1149	2		1861	1	1	500
Jerome Bandit Mercenary	1149	2		1891	1	1	500
Jerome Bandit Mercenary	1149	2		1866	1	1	500
Jerome Bandit Mercenary	1149	2		1871	1	1	500
Jerome Bandit Mercenary	1149	2		1876	1	1	500
Jerome Bandit Mercenary	1149	2		1881	1	1	500
Jerome Bandit Mercenary	1149	2		1886	1	1	500
Jerome Bandit Mercenary	1149	2		6075	1	1	500
Black Assassin Combatant	1150	2		5009	1	1	20
Black Assassin Combatant	1150	2		1856	1	1	500
Black Assassin Combatant	1150	2		1861	1	1	500
Black Assassin Combatant	1150	2		1891	1	1	500
Black Assassin Combatant	1150	2		1866	1	1	500
Black Assassin Combatant	1150	2		1871	1	1	500
Black Assassin Combatant	1150	2		1876	1	1	500
Black Assassin Combatant	1150	2		1881	1	1	500
Black Assassin Combatant	1150	2		1886	1	1	500
Black Assassin Combatant	1150	2		6075	1	1	500
Yalquinas	1163	2		5009	1	1	20
Yalquinas	1163	2		5019	1	1	30
Yalquinas	1163	2		1857	1	1	500
Yalquinas	1163	2		1862	1	1	500
Yalquinas	1163	2		1892	1	1	500
Yalquinas	1163	2		1867	1	1	500
Yalquinas	1163	2		1872	1	1	500
Yalquinas	1163	2		1877	1	1	500
Yalquinas	1163	2		1882	1	1	500
Yalquinas	1163	2		1887	1	1	500
Yalquinas	1163	2		6076	1	1	500
Hwaridun	1164	2		5009	1	1	20
Hwaridun	1164	2		5019	1	1	30
Hwaridun	1164	2		1857	1	1	500
Hwaridun	1164	2		1862	1	1	500
Hwaridun	1164	2		1892	1	1	500
Hwaridun	1164	2		1867	1	1	500
Hwaridun	1164	2		1872	1	1	500
Hwaridun	1164	2		1877	1	1	500
Hwaridun	1164	2		1882	1	1	500
Hwaridun	1164	2		1887	1	1	500
Hwaridun	1164	2		6076	1	1	500
Girghan	1165	2		5009	1	1	20
Girghan	1165	2		5019	1	1	30
Girghan	1165	2		1857	1	1	500
Girghan	1165	2		1862	1	1	500
Girghan	1165	2		1892	1	1	500
Girghan	1165	2		1867	1	1	500
